UCL_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL121059,605,631,1238,14,28,37,76,62,147,3,3,7,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,72,161,0,3,3,3,0,3,102,103,202,57,57,114,767,790,1559
UCL121060,208,221,432,16,29,45,20,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,34,0,3,6,0,0,0,39,45,84,17,23,38,257,290,553
UCL121061,382,378,752,15,13,27,21,15,34,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,21,17,37,0,0,0,3,0,4,42,35,75,50,40,96,477,451,929
UCL121062,370,378,743,14,14,31,32,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,51,83,4,0,5,0,0,0,49,64,116,38,44,79,461,481,947
UCL121063,282,260,541,3,12,11,12,14,35,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,38,3,4,7,0,0,0,27,34,60,15,18,39,324,316,637
UCL121064,330,330,655,3,11,13,19,26,44,4,3,11,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,66,0,0,3,0,0,0,38,47,85,43,44,93,416,420,829
UCL121065,319,332,651,23,30,50,13,19,32,0,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,39,0,0,0,0,0,0,43,52,89,27,41,66,390,422,810
UCL121066,577,604,1178,25,25,47,57,48,105,3,3,8,0,0,3,0,0,0,5,3,12,0,0,0,0,0,0,9,14,17,0,0,0,73,66,142,3,0,0,0,0,0,103,95,193,76,65,141,755,760,1515
UCL121067,235,212,453,0,0,6,17,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,34,0,0,0,0,0,0,23,17,42,13,11,18,273,238,507
UCL121068,211,226,440,12,16,24,8,6,17,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,20,0,0,0,0,0,0,26,24,46,8,8,14,242,260,503
UCL121069,282,262,547,9,9,18,28,34,59,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,33,70,0,0,0,3,0,3,45,49,91,12,15,28,342,325,666
UCL121070,287,267,550,9,9,20,5,6,8,9,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,35,0,3,3,0,0,0,25,34,62,19,23,45,331,321,658
UCL121071,225,245,471,16,13,27,8,18,26,0,0,0,0,3,3,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,33,4,3,11,0,0,0,34,37,77,26,19,44,282,306,589
UCL121072,220,273,491,0,3,5,26,40,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,68,3,3,4,0,3,3,31,48,83,13,22,36,268,338,612
UCL121073,350,373,721,45,56,104,26,28,51,4,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,59,3,0,0,3,0,3,79,86,168,42,48,83,467,500,967
UCL121074,262,284,545,14,10,22,37,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,85,0,0,0,0,0,0,47,56,102,55,47,102,359,394,754
UCL121075,259,296,554,16,21,37,17,41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,61,0,0,3,0,0,0,41,63,104,30,30,60,331,392,720
UCL121076,325,305,627,7,8,15,22,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,49,0,0,3,0,0,0,29,31,64,8,4,13,365,344,709
UCL121077,232,229,464,0,8,6,3,4,10,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,0,0,0,0,0,0,8,18,25,17,23,40,266,264,529
UCL121078,279,302,578,9,11,21,70,73,144,0,0,3,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,155,0,0,0,0,0,0,94,88,182,24,21,52,396,416,810
UCL121079,218,213,425,3,3,7,25,21,50,0,0,4,3,5,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,30,28,62,3,0,0,3,3,4,39,34,80,20,16,31,275,261,534
UCL121080,373,389,763,30,28,60,21,23,43,3,3,4,0,5,6,0,3,3,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,29,45,70,3,5,7,3,3,3,68,70,140,37,32,70,482,492,971
UCL121081,342,346,684,19,24,43,50,45,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,48,49,103,4,4,8,0,0,0,76,81,156,65,57,119,479,478,962
UCL121082,320,318,634,3,8,10,29,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,55,0,0,0,0,0,0,30,28,59,19,15,36,372,361,736
UCL121083,322,346,667,38,30,66,62,60,120,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,67,128,0,3,11,0,0,0,104,103,205,23,23,47,451,471,927
UCL121084,300,363,659,18,22,36,25,26,47,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,27,27,56,0,0,0,0,4,7,47,49,93,58,61,123,402,473,879
UCL121085,254,247,495,9,10,16,22,26,55,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,58,0,0,0,4,0,6,40,42,83,22,21,48,314,307,624
UCL121086,219,241,459,10,12,26,21,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,51,0,0,5,0,0,0,38,39,79,12,24,42,268,304,575
UCL121087,361,346,705,14,14,31,27,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,63,0,0,3,9,0,8,53,48,104,39,28,70,455,426,876
UCL121088,240,231,473,10,10,24,27,36,62,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,66,0,0,0,0,0,0,43,50,87,28,21,47,304,302,603
UCL121089,375,379,753,12,9,17,20,31,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,51,0,0,0,0,0,0,38,38,73,35,22,60,439,444,890
UCL121090,265,276,535,10,5,14,20,25,43,0,0,5,4,8,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,34,61,0,0,0,0,0,0,35,38,76,22,18,42,320,329,650
UCL121091,442,418,859,12,10,23,39,54,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,56,98,3,3,6,0,0,0,55,66,123,37,36,75,538,521,1061
UCL121092,357,344,702,13,13,29,18,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,62,0,0,0,0,0,0,32,55,93,45,59,105,441,458,895
UCL121093,267,276,540,19,28,45,20,20,48,4,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,24,28,49,0,3,3,3,0,4,44,55,106,40,38,76,354,368,719
UCL121094,228,227,452,11,15,18,17,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,33,3,0,7,0,0,0,28,30,58,22,26,49,281,284,564
UCL121095,164,190,356,15,16,36,38,33,72,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,76,0,0,0,3,3,7,65,57,121,18,17,34,246,265,510
UCL121096,260,278,533,4,7,6,24,27,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,55,0,0,0,5,0,4,32,36,69,17,22,40,306,336,645
UCL121097,325,354,686,7,11,17,17,38,52,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,45,68,0,0,0,3,0,3,31,57,85,17,29,48,379,437,819
UCL121098,232,252,485,21,24,48,19,17,33,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,39,0,0,0,0,0,0,41,47,90,35,31,59,305,326,632
UCL121099,361,380,745,29,21,58,31,18,47,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,38,26,63,3,7,15,0,0,0,69,60,133,28,25,55,465,465,929
UCL121100,451,446,897,13,22,32,40,42,81,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,47,44,93,0,0,0,3,0,3,64,67,130,46,46,94,562,558,1118
UCL121101,354,329,682,23,29,55,35,29,63,3,0,3,10,10,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,46,40,85,0,3,3,0,0,0,72,68,142,34,38,69,460,431,895
UCL121102,360,389,752,19,17,34,24,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,49,0,0,0,0,0,0,47,46,86,38,51,85,444,478,924
UCL121103,258,314,572,18,22,45,29,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,57,0,0,0,0,3,3,51,53,105,18,17,35,324,386,709
UCL121104,252,246,498,21,16,43,32,29,61,0,0,0,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,72,0,0,0,0,0,0,58,57,114,36,30,69,342,329,674
UCL121105,268,270,537,19,15,38,39,47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,40,50,89,0,0,0,0,0,0,58,68,127,19,20,36,339,356,695
UCL121106,346,353,699,10,22,35,19,24,40,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,25,29,50,0,0,0,4,0,4,34,51,87,49,47,91,433,446,877
UCL121107,263,304,566,31,19,49,30,33,63,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,71,3,0,3,0,0,3,68,52,122,27,35,54,357,386,747
UCL121108,223,195,415,5,3,6,10,14,30,0,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,25,38,0,0,0,0,0,0,25,29,50,21,33,52,269,253,524
UCL121109,345,365,712,15,24,46,23,14,43,0,0,0,5,3,10,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,22,55,0,3,0,0,0,0,50,50,103,29,30,60,429,440,874
UCL121110,306,293,604,24,27,42,15,15,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,16,36,0,0,0,0,0,0,36,40,78,43,45,88,393,377,769
UCL121111,298,303,600,13,16,27,31,25,59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,65,0,0,0,0,0,0,46,45,91,36,31,69,375,378,752
UCL121112,228,231,461,7,5,13,8,19,25,3,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,28,49,0,0,0,0,0,0,21,40,62,17,17,36,270,292,562
UCL121113,263,263,530,30,26,54,25,24,46,0,0,3,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,62,0,0,3,3,0,6,59,65,121,16,12,27,335,342,674
UCL121114,236,232,467,11,8,20,16,16,39,0,9,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,5,10,0,0,0,26,34,60,0,3,4,0,0,0,37,47,82,29,24,50,303,301,601
UCL121115,424,411,832,7,3,10,24,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,56,0,0,0,0,0,0,32,37,69,23,26,53,472,473,953
UCL121116,243,232,471,11,15,31,22,18,48,0,0,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,54,8,3,8,0,3,5,50,46,102,45,40,85,332,325,657
UCL121117,342,379,721,5,9,15,24,34,63,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,36,44,77,0,3,5,0,0,0,46,53,97,28,20,48,413,456,863
UCL121118,213,239,450,0,5,7,7,15,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,3,3,3,16,13,35,36,36,70,17,8,22,261,277,540
UCL121119,236,232,473,5,7,12,26,27,55,0,0,0,0,5,3,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,29,33,60,0,0,0,0,0,0,33,43,74,23,30,49,296,301,595
UCL121120,240,222,461,14,18,32,18,13,32,0,0,0,3,7,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,17,43,0,0,0,0,0,0,31,37,73,40,37,76,305,299,604
UCL121121,307,310,611,22,15,40,15,16,33,0,0,0,12,10,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,27,59,0,0,0,0,0,3,56,45,105,51,52,106,413,411,822
UCL121122,250,244,495,13,29,43,10,9,22,0,3,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,34,0,0,0,0,0,0,33,48,77,13,13,31,298,304,603
UCL121123,206,197,401,19,29,45,8,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,21,0,0,0,0,0,0,31,35,68,23,18,40,257,256,508
UCL121124,203,205,405,15,15,30,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,21,18,42,23,26,47,252,243,499
UCL121125,268,271,540,3,3,3,25,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,49,0,0,0,0,0,0,22,33,58,21,28,55,322,332,652
UCL121126,462,492,951,6,5,13,25,32,58,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,65,0,3,3,3,0,3,36,47,88,39,35,76,538,575,1115
UCL122001,109,99,210,5,0,6,8,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,0,0,0,0,0,0,14,9,16,25,31,60,147,135,287
UCL122002,97,79,178,5,3,7,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,3,0,3,0,0,0,9,9,24,3,4,9,111,92,210
UCL122003,152,143,299,0,3,6,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,0,0,0,0,0,0,6,9,22,6,8,19,167,165,331
UCL122004,85,90,174,9,4,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,9,14,21,12,12,23,102,118,222
UCL122005,134,137,270,5,3,11,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,23,0,0,3,0,0,0,13,15,35,39,35,77,188,193,385
UCL122006,105,99,205,0,3,3,9,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,22,0,0,0,0,0,0,15,18,26,8,6,17,126,122,248
UCL122007,171,179,350,3,5,8,8,19,31,0,0,0,7,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,43,0,0,0,0,0,0,23,37,51,18,23,35,201,236,437
UCL122008,119,116,234,8,9,21,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,18,14,33,11,19,23,144,145,292
UCL122009,128,132,261,11,11,18,8,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,23,0,0,0,0,0,0,22,24,39,17,13,22,166,169,332
UCL122010,151,137,283,3,4,9,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,0,3,7,11,20,34,11,15,26,176,170,340
UCL122011,141,132,275,0,0,0,16,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,33,3,3,9,0,0,0,23,18,40,3,4,12,169,149,320
UCL122012,130,106,239,6,4,11,19,12,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,35,0,0,0,0,0,0,22,25,45,20,23,37,173,152,328
UCL122013,84,83,170,5,6,12,5,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,14,15,28,8,7,18,114,114,224
UCL122014,124,133,256,0,0,0,10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,19,0,0,0,0,0,3,15,8,23,19,18,39,161,160,316
UCL122015,139,122,263,3,3,10,8,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,10,5,17,0,0,0,0,0,0,12,12,24,14,19,34,164,153,317
UCL122016,74,79,154,4,3,4,16,10,27,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,15,32,0,0,0,0,0,0,20,17,35,7,5,13,102,100,199
UCL122017,100,101,208,3,6,7,10,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,0,0,0,0,0,0,18,10,27,5,5,12,123,121,251
UCL122018,131,117,248,12,16,33,12,6,20,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,5,6,8,0,0,0,14,17,34,0,0,0,0,0,0,35,30,62,8,7,18,168,162,328
UCL122019,171,161,331,18,10,24,10,10,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,25,0,0,0,0,0,0,27,21,53,23,23,41,217,204,424
UCL122020,114,119,235,0,3,7,12,4,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,23,0,0,0,3,3,7,21,14,29,12,15,22,143,141,292
UCL122021,114,120,233,3,0,9,8,9,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,23,3,0,3,0,0,0,17,19,36,21,15,32,151,153,303
UCL122022,87,72,159,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,3,7,13,12,8,17,103,85,191
UCL122023,179,169,354,11,11,24,7,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,0,0,0,0,0,0,25,19,41,15,16,40,219,212,430
UCL122024,155,144,300,15,9,25,10,16,25,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,16,31,0,0,0,0,3,3,30,30,65,9,8,12,195,182,383
UCL122025,194,169,365,21,16,36,6,15,24,0,0,0,4,0,4,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,15,16,31,5,3,8,0,0,0,37,37,78,23,15,35,255,224,475
UCL122026,120,115,239,3,4,6,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,7,13,19,12,17,30,141,144,279
UCL122027,194,167,363,11,3,11,16,21,31,3,3,4,6,7,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,32,51,3,4,3,0,0,0,37,39,71,26,19,47,252,228,481
UCL122028,96,99,195,3,6,4,14,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,16,0,0,0,0,0,0,11,14,22,10,7,11,121,112,231
UCL122029,92,89,179,0,0,0,4,3,6,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13,0,3,3,0,0,0,10,11,19,8,0,8,109,101,208
UCL122030,150,166,316,5,3,11,12,20,34,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,35,0,0,0,0,0,3,19,23,50,18,14,29,184,208,399
UCL122031,76,87,161,0,0,5,11,12,28,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,26,0,0,0,0,0,0,17,17,32,5,8,11,93,110,207
UCL122032,138,145,291,3,3,11,4,4,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,9,19,0,0,0,0,0,0,8,13,26,27,15,42,176,179,355
UCL122033,142,131,270,0,0,0,12,8,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,23,0,0,0,0,0,0,15,10,23,7,4,5,161,144,304
UCL122034,185,167,354,0,4,11,4,7,15,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,3,7,7,15,0,0,0,18,23,40,0,0,3,0,0,0,20,31,50,26,19,44,233,213,448
UCL122035,87,86,171,3,10,7,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,3,16,20,8,3,11,93,103,197
UCL122036,91,96,184,3,7,9,18,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,33,0,0,0,0,0,0,23,21,47,10,14,20,118,128,249
UCL122037,98,89,186,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,8,4,8,3,3,10,106,98,205
UCL122038,131,159,293,4,16,23,11,7,22,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,24,0,5,3,0,0,0,19,29,51,20,27,44,172,216,386
UCL122039,173,160,329,8,14,17,19,23,39,0,0,0,3,3,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,48,0,0,0,10,3,12,38,38,80,11,8,17,223,205,429
UCL122040,135,129,261,7,3,12,12,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,28,0,3,3,0,0,0,20,26,48,18,12,29,168,169,338
UCL122041,140,154,291,11,10,19,13,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,28,0,0,0,0,0,0,26,26,46,10,10,24,174,191,366
UCL122042,151,146,302,4,4,9,13,10,22,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,28,0,0,3,4,0,4,20,23,42,20,25,40,195,194,388
UCL122043,132,133,265,3,8,9,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,15,0,0,0,0,0,0,12,8,24,13,10,16,152,148,303
UCL122044,147,122,271,0,4,3,9,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,19,0,0,0,0,0,0,8,16,24,13,5,16,172,140,312
UCL122045,75,63,133,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,6,6,8,27,36,68,110,103,212
UCL122046,127,91,219,6,4,14,9,0,8,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,14,3,18,0,0,0,0,0,0,17,8,28,11,6,24,158,111,263
UCL122047,178,164,342,8,8,14,15,15,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,14,27,0,0,0,0,0,0,19,27,45,36,23,61,239,211,448
UCL122048,102,123,220,17,17,31,10,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,0,0,0,0,0,0,22,26,48,18,14,31,143,163,304
UCL122049,121,112,232,0,7,10,11,15,24,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,30,0,0,0,0,3,3,16,28,40,11,13,25,146,157,304
UCL122050,116,96,216,7,6,17,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,11,15,26,18,14,36,143,128,273
