UCL_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL122051,106,97,204,9,0,4,14,13,23,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,36,0,0,0,0,0,0,24,19,39,15,22,36,139,139,282
UCL122052,164,174,341,3,7,9,6,4,12,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,19,0,0,0,0,0,0,12,16,29,19,11,36,203,206,411
UCL122053,92,85,176,0,6,3,13,3,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,20,0,0,0,0,0,0,17,9,26,7,7,17,115,105,219
UCL122054,125,120,250,8,11,19,4,10,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,16,0,0,0,0,0,0,13,21,34,23,21,38,158,167,327
UCL122055,146,184,326,4,16,19,17,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,36,0,0,0,0,0,0,21,36,53,11,13,19,172,223,404
UCL122056,122,133,255,4,4,7,3,3,9,0,0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,13,0,0,0,0,0,0,9,14,23,4,3,9,143,148,287
UCL122057,113,98,208,0,0,0,16,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,32,0,0,0,0,0,0,13,18,31,16,23,43,144,139,287
UCL122058,184,160,344,3,5,5,12,16,27,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,36,0,0,0,0,0,0,20,22,43,43,43,91,248,223,471
UCL122059,179,188,369,8,6,15,19,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,41,0,0,0,0,0,0,30,26,58,25,17,49,231,235,469
UCL122060,162,160,318,3,4,3,18,15,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,34,0,0,0,0,0,0,23,22,39,24,20,44,206,195,406
UCL122061,198,183,377,3,6,11,19,23,40,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,50,0,0,0,0,0,0,24,33,63,24,22,43,242,238,478
UCL122062,67,86,153,0,3,4,3,7,11,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,14,0,0,0,0,0,3,7,15,23,0,0,0,72,104,175
UCL122063,127,111,239,6,3,14,10,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,17,0,0,0,0,0,0,14,12,28,11,10,16,153,132,283
UCL122064,138,124,260,7,8,12,11,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,16,0,0,0,0,4,4,19,21,36,6,3,11,158,148,303
UCL122065,142,138,281,6,3,9,13,18,32,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,30,0,0,0,0,0,0,23,22,40,34,40,72,191,201,393
UCL122066,181,179,357,3,10,14,5,12,20,0,3,4,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,16,11,22,0,0,0,25,28,56,0,0,0,0,0,0,30,33,65,21,20,40,230,239,469
UCL122067,162,162,320,5,3,13,22,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,44,0,0,0,3,3,3,29,28,62,13,8,21,200,202,403
UCL122068,144,117,265,5,0,3,8,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,20,0,0,0,0,0,0,16,7,22,7,5,11,170,129,300
UCL122069,146,155,297,4,6,6,11,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,0,0,0,0,0,0,10,13,23,17,10,24,167,172,347
UCL122070,164,167,325,16,7,28,10,15,27,0,0,0,0,0,3,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,36,0,0,0,0,0,0,31,31,64,21,11,32,212,211,421
UCL122071,54,51,108,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,8,5,11,62,22,85,121,76,196
UCL122072,117,143,257,6,4,9,10,5,15,0,6,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,0,0,0,0,0,0,20,16,33,15,19,37,151,175,329
UCL122073,152,183,333,4,3,4,13,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,34,3,3,3,0,0,0,24,21,42,16,9,24,190,214,405
UCL122074,86,81,169,6,0,7,5,6,12,3,3,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,13,21,0,0,0,0,0,0,12,14,25,17,14,31,119,108,228
UCL122075,112,94,203,3,0,12,6,7,12,0,0,0,0,4,5,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,9,26,0,0,0,0,0,0,25,10,33,10,8,19,141,113,254
UCL122076,159,152,316,0,0,0,17,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,38,0,0,0,0,0,0,17,18,40,15,18,26,193,186,377
UCL122077,116,94,213,6,5,14,10,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,21,0,0,0,0,0,0,19,15,33,13,18,39,155,130,286
UCL122078,117,120,233,8,9,14,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,0,19,18,30,7,0,10,136,138,272
UCL122079,84,80,164,4,3,7,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15,0,0,0,0,3,4,11,16,26,4,8,17,100,108,202
UCL122080,177,158,331,4,3,7,17,19,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,40,0,0,0,0,0,0,22,24,51,17,7,23,216,190,409
UCL122081,100,94,190,12,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,4,16,7,23,10,9,17,119,112,228
UCL122082,147,155,302,7,4,9,10,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,20,0,0,0,0,0,0,17,15,33,10,15,21,171,188,364
UCL122083,87,107,193,0,4,4,9,19,24,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,31,0,0,3,0,3,4,17,31,39,11,27,36,113,159,274
UCL122084,130,114,240,0,0,4,5,10,22,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,28,0,0,3,0,0,0,12,21,28,11,16,23,150,145,298
UCL122085,179,185,365,3,7,13,10,11,30,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,29,0,0,0,0,0,3,20,27,41,18,18,30,217,220,439
UCL122086,140,148,292,6,4,14,15,11,25,0,4,4,3,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,14,35,0,0,0,0,0,0,27,27,50,20,20,33,186,189,379
UCL122087,181,187,367,0,0,0,22,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,39,0,0,0,0,0,0,24,15,38,15,14,32,216,215,434
UCL122088,98,124,224,3,4,10,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,0,0,0,0,0,0,12,13,26,9,6,18,116,144,265
UCL122089,146,158,303,7,8,16,11,8,25,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,17,32,0,0,0,0,3,3,20,27,45,7,10,19,176,191,370
UCL122090,185,201,391,13,14,28,3,4,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,14,0,0,0,0,0,0,15,22,35,27,28,56,231,249,480
UCL122091,91,79,175,3,0,5,15,11,31,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,20,17,36,0,0,0,0,0,0,19,14,35,16,19,33,132,116,239
UCL122092,128,115,244,3,3,3,5,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,0,0,0,0,0,0,10,7,20,19,17,40,161,141,302
UCL122093,85,81,168,4,0,3,17,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,29,0,0,0,0,0,0,19,18,33,10,9,22,120,105,221
UCL122094,103,95,202,0,4,8,16,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,24,0,0,0,0,0,0,18,16,33,12,15,29,136,130,265
UCL122095,175,152,334,8,9,15,6,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,19,0,0,0,3,4,7,18,19,39,21,20,38,219,191,415
UCL122096,92,70,166,0,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,5,4,17,13,14,23,114,89,202
UCL122097,100,89,191,0,7,6,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,8,17,0,0,0,0,0,0,8,15,27,16,11,31,127,126,252
UCL122098,135,150,283,0,0,0,12,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,32,0,0,0,0,0,0,16,23,37,16,17,30,158,195,350
UCL122099,169,161,330,3,0,6,18,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,20,40,0,0,0,0,0,0,18,19,40,7,9,16,203,189,389
UCL122100,117,106,219,12,11,19,0,0,3,8,9,14,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,0,3,3,0,0,0,17,21,42,17,18,40,159,141,303
UCL122101,133,151,283,4,10,10,12,12,23,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,23,0,0,0,0,0,0,15,16,36,13,17,32,163,187,347
UCL122102,149,150,303,25,27,46,3,0,3,3,0,4,11,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,25,0,0,0,0,0,0,40,35,77,31,39,65,215,224,444
UCL122103,125,129,251,15,16,29,13,27,44,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,46,0,0,3,0,0,0,34,42,74,12,4,16,166,178,338
UCL122104,83,81,168,7,5,10,16,16,33,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,35,0,0,0,0,0,0,22,20,46,3,3,8,109,113,220
UCL122105,73,81,161,0,0,6,8,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,28,0,0,0,0,0,0,14,22,36,7,8,13,101,113,209
UCL122106,88,86,169,6,3,11,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,0,0,0,0,0,0,18,9,31,6,8,15,107,106,216
UCL122107,150,158,305,11,8,17,10,6,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,23,0,0,3,0,3,4,17,23,42,50,53,105,217,229,446
UCL122108,100,94,193,3,0,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,10,7,14,0,0,0,0,0,0,10,10,21,11,7,15,119,112,226
UCL122109,157,152,308,3,14,14,20,19,37,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,24,44,0,0,0,0,3,0,25,37,60,21,9,32,203,196,402
UCL122110,151,137,283,7,5,9,9,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,20,0,0,0,0,0,0,19,17,30,25,23,46,188,173,363
UCL122111,130,125,257,4,3,4,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,6,5,16,16,17,29,155,146,303
UCL122112,97,88,179,3,8,11,13,4,17,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,12,24,0,0,0,0,0,0,14,16,35,7,3,7,113,104,226
UCL122113,188,179,373,3,0,0,9,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,0,0,0,0,0,0,9,10,22,9,3,10,213,197,406
UCL122114,125,112,231,3,0,6,19,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,22,44,0,0,0,0,0,0,24,29,54,5,4,11,158,135,294
UCL122115,122,111,231,3,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,8,3,11,14,20,36,146,135,277
UCL122116,150,143,293,0,0,3,11,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,13,0,0,0,0,0,0,9,8,19,3,5,14,163,162,329
UCL122117,76,71,147,9,8,18,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,16,0,0,0,0,0,0,15,16,35,8,5,15,102,97,194
UCL122118,45,23,73,0,0,0,3,0,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,3,5,0,0,0,11,3,12,17,3,22,74,30,102
UCL122119,158,190,349,0,3,3,7,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,29,0,0,0,0,0,0,8,21,33,22,13,34,191,222,414
UCL122120,142,143,280,0,0,0,14,19,35,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,41,0,0,0,0,0,0,23,26,44,9,4,12,167,165,340
UCL122121,110,111,222,5,4,10,7,11,19,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,25,0,0,0,0,3,4,18,17,38,11,14,26,141,142,281
UCL122122,86,89,177,0,3,3,10,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,23,0,0,0,0,0,0,14,12,22,3,4,8,106,102,210
UCL122123,125,110,236,4,8,5,5,8,13,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,25,5,0,4,0,0,0,17,23,36,11,15,29,155,141,300
UCL122124,109,100,206,4,4,10,12,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,17,27,0,0,0,0,0,0,21,22,41,23,19,43,150,142,292
UCL122125,175,147,324,3,3,4,6,4,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,15,3,0,4,0,0,0,12,7,21,19,12,32,204,175,373
UCL122126,200,171,371,4,3,10,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,15,13,26,9,10,24,222,192,416
UCL122127,116,129,243,0,7,5,6,16,21,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,9,18,25,0,0,0,0,0,0,15,25,33,9,11,14,134,158,296
UCL122128,122,123,246,3,0,6,7,9,22,0,3,4,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,17,32,0,0,0,0,0,0,19,17,36,29,29,56,169,168,334
UCL122129,194,183,381,10,0,12,7,13,20,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,19,26,0,0,0,0,0,0,22,22,43,16,25,40,233,226,461
UCL122130,113,115,230,3,3,6,13,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,22,0,0,0,0,0,0,19,17,32,11,10,20,143,143,284
UCL122131,188,169,358,10,7,16,14,11,20,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,26,0,3,3,0,0,0,27,23,45,15,10,30,224,205,433
UCL122132,77,88,166,0,3,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,7,7,17,0,0,0,0,0,0,7,12,16,8,4,13,94,109,198
UCL122133,98,99,198,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,10,25,0,0,0,15,16,28,0,0,0,0,0,0,15,19,35,11,9,17,121,119,245
UCL122134,90,86,172,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,0,0,0,0,0,0,9,4,18,20,15,27,112,110,219
UCL122135,134,118,251,0,3,7,12,12,28,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,36,0,0,0,0,0,0,18,19,39,9,0,9,153,141,299
UCL122136,129,115,242,9,7,22,18,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,34,0,0,0,3,3,7,35,30,61,15,20,33,172,157,333
UCL122137,73,66,137,5,12,14,11,5,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,21,0,0,0,0,0,0,17,20,41,19,13,31,112,99,205
UCL122138,121,122,245,3,5,4,4,7,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,7,0,0,0,11,8,18,0,0,0,0,0,0,11,16,24,3,12,15,136,146,286
UCL122139,76,77,154,0,0,0,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,25,0,0,0,0,0,0,12,14,27,10,12,23,92,104,197
UCL122140,138,95,226,5,9,14,11,8,21,3,0,0,0,3,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,27,3,6,5,0,0,0,21,27,50,68,47,111,222,168,389
UCL122141,184,172,353,3,12,15,9,5,12,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,25,0,0,0,0,0,4,16,22,42,44,36,77,239,228,467
UCL122142,114,59,172,0,0,0,30,17,40,0,0,0,3,3,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,19,50,0,0,0,0,0,0,36,19,51,35,17,58,178,99,278
UCL122143,169,168,336,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,17,0,0,0,0,0,0,13,7,17,11,7,20,189,188,375
UCL122144,55,62,122,0,0,4,0,3,5,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,0,0,0,0,0,0,9,11,18,16,21,37,83,95,172
UCL122145,78,95,170,0,0,0,5,3,8,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,21,0,0,0,0,0,3,14,14,24,0,0,0,89,106,194
UCL122146,126,117,240,7,9,15,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,17,0,0,0,3,0,3,18,17,35,22,27,55,166,166,330
UCL122147,168,162,332,12,6,17,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,3,3,0,0,0,18,16,28,22,31,49,206,202,411
UCL122148,92,98,190,4,6,15,12,7,17,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,33,0,0,0,0,0,0,18,19,40,15,10,28,123,130,259
UCL122149,84,86,168,7,8,14,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,9,12,18,11,8,24,105,106,213
UCL122150,122,145,265,0,0,5,16,14,27,0,0,0,5,10,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,26,49,0,0,0,0,3,5,23,31,55,16,17,30,159,195,354
UCL122151,94,110,210,3,3,4,3,5,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,0,0,0,0,0,0,6,12,20,12,11,27,114,139,259
UCL122152,57,65,125,7,5,17,7,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,0,0,0,0,0,0,18,18,36,8,15,27,88,95,181
UCL122153,163,193,356,9,6,18,14,13,29,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,38,0,0,0,0,0,0,28,29,56,15,11,27,206,229,433
UCL122154,105,119,228,4,7,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,9,9,16,16,20,39,132,153,287
UCL122155,106,90,194,6,6,9,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16,0,0,0,0,0,0,15,12,25,38,32,73,165,132,291
UCL122156,58,75,131,0,3,3,6,3,15,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,24,0,0,0,0,0,0,16,10,30,21,31,45,92,110,208
UCL122157,91,87,185,4,0,4,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,11,3,14,7,3,16,112,97,210
UCL122158,214,205,418,0,8,7,13,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,25,0,0,0,0,0,0,15,17,35,5,9,17,232,241,475
UCL122159,153,124,277,4,4,8,3,5,13,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,18,0,0,0,0,0,0,13,19,29,21,24,47,182,166,349
UCL122160,182,183,365,8,3,9,15,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,41,0,0,0,0,0,0,25,29,50,16,20,36,224,236,457
UCL122161,155,153,312,10,4,11,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,32,0,0,0,0,0,0,19,24,44,22,13,35,197,192,390
UCL122162,115,115,226,7,9,7,4,13,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,19,0,0,0,0,0,0,16,19,31,9,14,30,137,150,289
UCL122163,139,109,247,7,12,18,10,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,30,0,0,0,0,0,0,14,23,41,14,16,29,174,150,325
UCL122164,175,147,327,14,13,21,14,13,22,3,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35,0,0,3,0,0,0,31,31,65,10,14,22,216,193,413
UCL122165,149,144,290,0,3,3,8,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,13,0,0,0,0,0,0,8,13,17,12,7,20,166,162,327
UCL122166,157,160,317,7,11,19,3,5,6,0,0,0,3,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,0,3,4,0,0,0,20,22,43,23,19,42,199,210,401
UCL122167,188,184,379,0,0,0,18,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,34,3,3,7,3,0,4,23,21,41,11,14,24,223,224,440
UCL122168,101,114,211,9,11,21,10,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,26,0,0,0,0,0,0,20,29,50,13,14,24,130,153,285
UCL131777,224432,211648,436082,6673,6650,13325,16133,16082,32216,765,733,1492,1666,1590,3255,168,133,299,295,254,551,79,68,145,164,146,313,621,611,1225,5,4,10,19891,19616,39514,837,912,1751,540,481,1017,27938,27665,55603,30020,25577,55592,282390,264884,547273
UCL179997,138,182,322,0,0,0,6,19,29,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,31,7,3,6,0,0,0,14,21,43,22,32,52,171,239,412
UCL199994,1571,849,2420,430,257,688,1715,1489,3200,142,134,269,234,218,450,41,40,80,79,59,140,18,18,38,12,20,32,32,22,54,3,0,4,2271,1994,4263,508,493,1001,151,96,243,3356,2845,6200,2379,1210,3591,7308,4904,12213
