region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
LGA12950,7,74,45,2053,48,2227,0,0,0,30,0,30,10,0,0,10,3,23,0,0,0,0,0,0,24,3,3,10,0,40,69,67,50,1514,43,1743,11,0,0,0,0,11,0,0,3,4,0,7,4,4,5,160,4,177,3,0,0,6,0,9,5,0,0,0,0,5,3,0,4,0,0,7,15,20,12,463,5,515,5,4,6,15,6,36,0,0,0,0,0,0,3,4,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,3,11,3,4,0,3,21,4,0,0,0,0,4,4,3,3,0,0,10,3,0,0,4,0,7,16,17,9,347,5,394,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,9,0,12,0,0,0,0,0,0,5,0,0,0,0,5,3,6,0,15,0,24,29,0,8,26,0,63,11,3,3,111,211,339,254,208,155,4780,328,5725,203,135
LGA13010,11,148,125,3505,107,3896,0,3,0,40,5,48,13,0,0,19,0,32,3,0,0,3,0,6,45,12,5,19,3,84,276,174,136,2873,106,3565,16,0,8,0,0,24,11,3,0,21,0,35,40,26,11,367,3,447,6,4,0,4,0,14,6,0,0,0,0,6,7,0,0,0,0,7,50,43,37,948,35,1113,10,12,0,44,3,69,3,0,0,0,0,3,0,0,0,11,0,11,0,3,0,0,0,3,5,0,0,11,0,16,3,3,5,3,0,14,13,10,6,0,0,29,6,0,0,4,0,10,7,0,4,3,0,14,69,48,43,889,23,1072,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,3,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,25,0,37,82,9,9,64,3,167,10,13,6,193,441,663,718,514,395,9052,729,11408,624,318
LGA13050,12,114,93,2013,64,2296,0,0,0,3,3,6,10,0,0,12,0,22,0,0,0,0,0,0,26,3,4,17,0,50,227,126,78,1712,49,2192,7,0,0,0,0,7,3,0,0,3,3,9,26,7,13,180,3,229,3,3,0,13,0,19,10,0,0,0,0,10,0,3,0,3,0,6,30,16,16,363,5,430,12,17,0,30,4,63,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,8,0,0,3,0,11,8,10,3,3,0,24,0,0,3,5,0,8,3,0,0,3,0,6,48,46,21,454,11,580,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,5,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,15,0,23,56,10,14,36,3,119,0,5,0,83,126,214,513,367,245,4956,271,6352,428,231
LGA13100,791,6902,4888,52248,1634,66463,0,34,7,363,3,407,1184,86,108,301,26,1705,312,59,29,104,7,511,1229,371,210,644,29,2483,13996,6284,4389,42636,1694,68999,675,45,164,31,18,933,355,82,54,420,18,929,1393,403,297,2939,94,5126,530,173,50,409,19,1181,269,61,25,71,3,429,570,69,54,59,34,786,2564,1382,845,14830,411,20032,1251,507,203,1610,70,3641,279,9,9,12,0,309,178,85,19,110,21,413,35,14,5,3,0,57,534,179,84,373,29,1199,526,151,76,72,16,841,790,407,267,112,42,1618,479,102,52,179,12,824,351,47,37,78,10,523,3006,1511,1008,10499,288,16312,109,15,7,27,9,167,18,0,0,0,0,18,647,97,66,32,7,849,422,33,45,132,25,657,70,19,13,7,0,109,112,5,9,3,4,133,464,174,97,454,24,1213,4744,1296,808,1467,291,8606,561,243,166,2354,7656,10980,38444,20845,14091,132579,12494,218453,31817,12611
LGA13310,82,684,509,10613,284,12172,0,7,3,57,5,72,104,7,6,56,0,173,30,3,3,6,0,42,141,32,32,77,0,282,1015,652,460,8783,262,11172,74,3,23,0,3,103,27,15,0,52,0,94,161,55,42,622,12,892,76,21,9,71,4,181,33,10,3,12,0,58,60,5,3,3,0,71,213,172,81,2989,65,3520,134,48,24,209,17,432,9,0,5,0,0,14,16,8,0,15,0,39,4,4,0,0,0,8,47,21,9,47,0,124,33,13,8,8,0,62,55,34,34,17,3,143,46,21,4,39,0,110,14,3,5,14,0,36,270,186,120,2051,39,2666,12,3,0,0,0,15,3,0,0,0,0,3,12,3,8,3,0,26,23,4,3,18,0,48,17,0,0,3,0,20,15,3,0,0,0,18,27,27,13,103,4,174,549,105,68,158,24,904,68,28,12,610,1606,2324,3370,2177,1487,26636,2328,35998,2823,1331
LGA13320,76,1089,710,12359,414,14648,0,9,0,203,0,212,74,24,10,61,7,176,43,10,4,16,0,73,223,62,32,77,6,400,2091,1066,813,11008,429,15407,63,0,15,3,0,81,43,18,6,93,0,160,277,73,65,792,18,1225,46,23,0,35,7,111,22,13,0,17,0,52,30,0,3,11,0,44,358,204,122,3097,93,3874,158,74,15,292,10,549,5,0,0,0,0,5,16,14,0,30,0,60,5,3,0,0,0,8,80,27,12,46,3,168,36,16,5,12,6,75,97,59,26,22,6,210,88,16,6,23,3,136,27,5,0,8,0,40,488,277,178,2425,58,3426,19,0,3,8,0,30,6,0,0,0,0,6,49,8,0,0,0,57,27,3,0,14,0,44,8,0,0,0,0,8,11,0,0,0,3,14,73,38,14,103,0,228,517,126,84,269,28,1024,120,48,29,697,1608,2502,5176,3305,2152,31721,2699,45053,4332,2085
LGA13340,14,194,176,3755,82,4221,0,0,0,14,3,17,10,0,0,8,0,18,10,3,0,6,0,19,68,23,13,41,3,148,297,211,152,3027,72,3759,23,3,11,0,0,37,0,0,0,9,0,9,83,30,31,1019,13,1176,0,0,3,4,0,7,12,0,0,8,0,20,11,0,0,0,0,11,37,60,39,989,30,1155,18,15,5,85,3,126,0,0,0,0,0,0,4,0,0,4,0,8,3,0,0,3,0,6,3,0,3,7,0,13,21,8,3,0,0,32,18,9,5,3,0,35,10,0,3,14,0,27,9,0,0,14,0,23,77,43,28,904,19,1071,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,0,12,13,0,0,11,0,24,0,0,0,0,0,0,3,0,0,0,0,3,7,3,7,12,3,32,77,29,33,74,9,222,9,5,3,259,398,674,843,639,518,10273,635,12908,691,396
LGA13380,121,1248,930,18111,547,20957,0,8,3,465,26,502,112,13,17,97,6,245,29,7,3,7,3,49,327,92,50,125,3,597,2177,1246,845,15453,490,20211,116,3,31,0,0,150,65,22,19,106,7,219,291,112,70,1256,33,1762,50,26,3,67,4,150,24,10,3,6,0,43,71,10,9,12,3,105,312,232,153,4085,104,4886,134,59,22,361,19,595,13,0,3,0,0,16,13,6,5,37,0,61,3,0,0,7,0,10,106,36,15,82,5,244,51,20,16,20,0,107,107,62,34,23,3,229,74,10,7,44,5,140,30,3,6,14,3,56,476,337,201,3523,100,4637,9,0,0,0,0,9,5,0,0,0,0,5,50,10,11,7,0,78,34,6,4,52,3,99,5,0,0,0,0,5,16,0,3,0,0,19,68,21,24,110,6,229,607,182,125,388,27,1329,63,39,30,976,2101,3209,5559,3820,2642,45434,3498,60953,4697,2340
LGA13450,165,549,312,6441,196,7663,3,4,0,100,0,107,102,3,6,42,0,153,11,0,0,4,0,15,65,28,24,49,0,166,649,396,250,5193,194,6682,154,0,19,3,3,179,13,0,7,37,0,57,78,39,12,505,8,642,13,7,4,15,0,39,3,3,0,3,0,9,713,12,11,3,3,742,86,83,60,1609,41,1879,2843,710,220,2581,103,6457,3,0,0,0,3,6,25,4,3,17,0,49,7,0,0,0,3,10,17,0,7,3,3,30,85,10,6,10,9,120,57,31,10,11,10,119,17,7,4,19,0,47,3,0,4,0,0,7,134,95,67,1276,33,1605,0,0,3,3,0,6,0,0,0,0,0,0,48,9,6,6,0,69,70,11,10,35,6,132,110,3,0,8,0,121,10,0,0,0,0,10,18,11,0,47,0,76,1451,120,36,89,92,1788,266,40,9,336,1386,2037,7219,2175,1090,18445,2093,31022,6614,1481
LGA13500,13,40,41,1594,56,1744,0,0,0,3,0,3,15,0,0,3,0,18,0,0,0,0,0,0,6,0,0,7,0,13,64,39,41,1388,46,1578,12,0,0,0,0,12,0,0,0,7,0,7,11,9,10,93,3,126,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,13,12,14,470,21,530,6,3,0,23,0,32,4,0,0,0,0,4,3,0,0,5,0,8,0,3,0,0,0,3,3,0,0,4,0,7,3,3,0,0,0,6,8,3,0,0,0,11,4,0,0,3,0,7,3,0,0,7,0,10,19,12,15,244,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,4,0,10,19,6,3,20,3,51,7,0,0,100,105,212,225,136,124,3981,237,4703,181,86
LGA13550,15,213,139,5352,120,5839,0,3,0,47,3,53,41,0,3,28,0,72,0,0,0,0,0,0,31,14,8,48,0,101,209,220,150,4039,123,4741,21,0,4,5,0,30,7,0,3,29,0,39,43,20,17,414,8,502,4,3,3,10,0,20,6,0,0,5,0,11,11,0,3,0,0,14,37,32,38,1230,24,1361,19,6,3,63,0,91,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,3,8,3,4,3,3,21,12,8,6,9,3,38,28,5,12,3,0,48,6,3,0,6,3,18,4,0,6,3,0,13,60,59,34,1019,5,1177,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,16,3,0,0,9,0,12,3,0,0,0,0,3,3,0,0,0,0,3,9,0,4,22,0,35,82,23,20,90,0,215,4,7,6,364,639,1020,681,619,467,12807,931,15505,595,398
LGA13650,11,69,55,1990,63,2188,0,0,0,39,0,39,3,0,0,10,0,13,0,0,0,0,0,0,10,6,8,6,0,30,112,70,53,1520,44,1799,3,0,0,0,0,3,4,0,3,11,0,18,20,7,5,161,3,196,0,0,0,3,0,3,6,0,0,0,0,6,8,3,0,4,0,15,24,10,4,446,5,489,0,3,0,18,0,21,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,11,7,0,6,4,0,17,0,0,3,6,0,9,0,0,0,0,0,0,26,14,17,344,4,405,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,14,36,6,9,19,5,75,0,8,0,96,193,297,285,200,166,4695,317,5663,229,127
LGA13660,3,90,90,2177,62,2422,0,0,0,13,0,13,3,0,0,5,0,8,0,0,0,0,0,0,4,3,3,10,0,20,117,65,91,1942,66,2281,6,0,0,0,3,9,3,0,0,13,0,16,17,4,3,191,3,218,0,0,0,9,3,12,0,0,3,3,0,6,6,0,0,0,0,6,23,13,13,466,19,534,3,6,3,24,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0,3,0,10,0,0,0,3,0,3,0,0,0,3,0,3,25,22,12,441,12,512,0,3,0,3,0,6,0,0,0,0,0,0,3,0,3,0,0,6,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,15,29,5,7,12,3,56,8,3,3,147,88,249,263,220,231,5478,259,6451,221,135
LGA13700,11,54,54,1528,28,1675,0,0,0,8,0,8,7,0,0,11,0,18,3,0,0,0,0,3,11,0,3,3,0,17,88,56,59,1178,48,1429,3,0,0,0,0,3,0,0,0,6,0,6,16,4,5,77,0,102,6,0,0,9,0,15,3,0,0,0,0,3,0,0,0,0,0,0,30,16,18,518,12,594,10,5,0,5,0,20,0,0,0,0,0,0,11,0,0,7,0,18,0,0,0,0,0,0,0,0,0,10,0,10,3,0,0,3,0,6,6,0,5,3,0,14,10,0,0,3,0,13,0,0,0,0,0,0,25,12,16,313,5,371,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,15,27,10,8,25,0,70,8,0,0,86,123,217,297,164,168,3798,220,4647,251,107
LGA13800,263,2485,1896,21820,557,27021,0,10,13,178,10,211,331,31,42,112,11,527,180,25,19,43,0,267,622,235,152,330,23,1362,4208,2209,1686,15836,554,24493,211,9,46,8,14,288,100,24,23,124,7,278,593,220,154,1194,45,2206,197,48,8,146,7,406,118,32,11,42,4,207,163,14,27,3,12,219,817,493,296,4619,110,6335,641,246,104,844,34,1869,29,0,3,0,0,32,127,77,15,61,22,302,188,28,20,39,4,279,1154,308,153,948,36,2599,152,33,19,19,15,238,248,105,102,38,10,503,204,50,33,131,6,424,63,19,3,22,0,107,893,460,316,3444,112,5225,48,12,3,24,0,87,3,0,0,0,0,3,112,25,9,3,4,153,95,32,20,50,4,201,22,16,0,9,0,47,34,0,12,3,0,49,148,44,34,157,0,383,1403,416,262,492,66,2639,213,95,48,950,2660,3966,13580,7801,5529,51689,4327,82926,11410,4797
LGA13850,4,60,33,1206,42,1345,0,0,0,24,0,24,7,3,0,6,0,16,0,0,0,0,0,0,3,3,3,4,0,13,67,52,45,1050,51,1265,6,0,4,0,0,10,0,0,0,8,0,8,13,9,0,73,4,99,3,3,0,4,0,10,0,0,0,0,0,0,8,0,0,0,0,8,10,14,11,296,6,337,40,15,0,42,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,7,0,3,0,0,10,3,6,0,0,0,9,0,0,0,3,0,3,0,0,4,3,0,7,14,11,18,200,8,251,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0,21,35,10,0,17,0,62,9,3,0,87,107,206,238,192,124,3049,221,3824,214,111
LGA13950,1740,1991,1296,11614,454,17095,3,11,9,114,5,142,5613,53,103,86,131,5986,1058,74,45,158,29,1364,278,73,34,67,6,458,3621,1327,903,8310,428,14589,2321,34,134,12,73,2574,174,28,22,82,4,310,479,130,89,620,28,1346,1127,159,65,354,34,1739,166,27,6,42,4,245,8925,49,41,29,134,9178,792,324,195,3195,95,4601,2118,445,190,826,99,3678,583,4,14,0,10,611,8209,1317,462,1052,397,11437,68,10,3,17,11,109,2215,276,153,527,75,3246,696,52,63,18,33,862,282,75,61,24,15,457,462,41,34,87,19,643,236,17,25,61,7,346,611,295,214,1774,57,2951,398,23,6,24,3,454,260,0,0,0,4,264,122,23,19,7,0,171,603,37,30,45,15,730,1465,153,81,49,45,1793,793,14,9,4,24,844,80,32,20,78,5,215,17561,774,466,472,552,19825,1652,141,90,598,5225,7706,64711,8009,4882,30346,8021,115969,60081,5546
LGA14000,1211,6020,4550,32953,769,45503,0,11,3,58,3,75,18522,265,467,351,297,19902,394,69,44,104,16,627,1201,332,194,373,27,2127,12157,5045,3437,26486,748,47873,1815,21,150,20,34,2040,424,87,59,264,11,845,1575,404,287,2097,62,4425,560,154,63,341,24,1142,414,88,24,58,3,587,6531,101,68,43,98,6841,2321,1094,786,9980,230,14411,2232,639,265,1594,79,4809,4304,12,60,25,100,4501,1342,200,153,435,65,2195,41,11,3,0,9,64,316,95,57,173,11,652,240,63,32,17,9,361,884,284,211,124,17,1520,866,100,52,145,16,1179,719,50,54,99,16,938,2532,1236,795,8048,173,12784,190,29,9,24,3,255,673,0,3,3,9,688,1213,94,68,21,3,1399,581,47,35,76,11,750,159,20,4,4,7,194,561,7,30,4,19,621,423,99,68,403,16,1009,13190,1218,1019,1213,267,16907,785,120,99,837,3864,5705,78376,18015,13149,86373,7016,202929,69937,10863
LGA14100,101,612,426,2873,53,4065,0,0,0,9,0,9,746,52,41,45,16,900,60,0,10,23,0,93,83,32,7,28,0,150,987,479,320,2373,83,4242,65,0,5,3,7,80,41,16,0,27,0,84,124,42,27,250,7,450,239,61,24,134,8,466,65,15,10,13,5,108,143,3,7,6,5,164,278,155,118,1353,32,1936,420,124,53,296,13,906,79,0,10,8,6,103,102,30,22,49,3,206,23,3,0,5,4,35,28,15,7,16,0,66,20,0,0,3,0,23,82,33,27,3,6,151,82,11,6,16,5,120,59,3,7,11,0,80,245,132,62,698,12,1149,35,0,4,8,0,47,4,0,0,0,0,4,76,18,10,3,0,107,35,9,7,11,3,65,32,6,0,0,0,38,53,0,0,0,0,53,37,7,6,45,0,95,799,120,117,137,25,1198,97,9,13,71,423,613,5240,1987,1346,8517,716,17806,4550,1215
LGA14150,783,1772,1203,10952,327,15037,0,3,6,65,3,77,19142,152,256,166,371,20087,782,61,35,149,17,1044,198,43,39,96,12,388,3134,1365,881,8877,357,14614,1005,19,82,9,40,1155,145,19,17,96,4,281,351,101,50,629,28,1159,2936,430,202,1137,94,4799,192,27,10,21,0,250,1428,31,20,7,29,1515,611,386,219,3639,92,4947,1645,391,189,828,38,3091,352,3,10,4,9,378,1802,237,100,231,78,2448,1826,140,85,283,66,2400,320,67,44,109,11,551,642,67,33,8,23,773,282,87,39,25,11,444,213,27,18,49,0,307,181,12,3,25,3,224,640,367,231,2241,58,3537,212,11,15,14,5,257,32,0,0,0,0,32,123,27,12,4,4,170,405,39,27,36,10,517,93,15,10,9,5,132,566,16,13,3,34,632,92,29,15,108,5,249,7388,517,418,502,209,9034,819,87,54,432,2573,3965,48340,6548,4336,30754,4516,94494,44963,4269
LGA14200,26,334,217,6866,216,7659,0,0,4,90,4,98,33,13,0,62,4,112,5,0,0,0,0,5,58,17,13,49,4,141,402,320,233,5469,179,6603,56,0,3,0,3,62,14,4,3,39,0,60,84,39,28,650,16,817,4,7,3,12,0,26,7,0,0,0,0,7,3,0,3,3,0,9,62,55,36,1526,41,1720,43,21,5,122,9,200,10,0,0,0,0,10,11,0,3,8,0,22,0,0,0,0,0,0,8,6,0,6,0,20,9,9,3,11,0,32,25,9,7,10,0,51,12,7,3,14,3,39,0,0,0,0,0,0,103,98,50,1265,26,1542,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,25,6,3,0,12,0,21,0,0,0,0,0,0,12,0,0,0,4,16,19,9,5,29,0,62,315,37,34,94,21,501,24,23,13,389,536,985,1373,1014,666,16726,1066,20845,1166,636
LGA14250,0,25,24,618,9,676,0,0,0,10,0,10,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,4,0,11,40,33,18,491,21,603,5,0,0,0,0,5,0,0,0,0,0,0,4,3,0,29,0,36,5,0,0,0,0,5,3,0,0,0,0,3,12,0,0,0,0,12,3,3,0,178,3,187,19,12,4,26,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,22,0,10,125,0,157,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,0,6,0,16,0,3,0,27,58,88,144,88,62,1520,94,1908,125,54
LGA14300,7,87,81,2204,59,2438,0,0,0,4,0,4,8,0,0,8,0,16,0,0,0,0,0,0,18,6,4,17,3,48,116,107,77,1683,53,2036,5,0,3,0,0,8,4,0,0,14,0,18,22,16,10,212,10,270,3,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,17,14,590,9,657,5,3,5,29,0,42,7,0,0,0,0,7,4,3,0,0,0,7,0,0,0,0,0,0,5,0,3,0,0,8,14,3,3,0,0,20,15,5,3,3,0,26,11,0,0,5,0,16,0,0,0,5,0,5,28,23,23,364,10,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,17,54,14,8,37,0,113,6,8,4,122,979,1119,371,292,238,5321,1123,7345,304,180
LGA14350,56,729,490,11229,397,12901,0,9,0,617,23,649,58,6,10,42,0,116,5,3,5,3,0,16,138,58,17,73,9,295,1076,676,456,9087,316,11611,89,3,23,0,0,115,21,9,6,91,4,131,176,54,41,654,15,940,29,13,6,51,0,99,18,10,0,10,4,42,36,7,7,9,3,62,160,140,73,2604,67,3044,52,59,11,206,4,332,3,0,0,0,0,3,12,9,0,23,0,44,4,0,0,3,0,7,61,8,10,56,3,138,21,20,12,16,3,72,68,36,21,22,6,153,53,15,5,19,3,95,15,7,3,10,0,35,230,153,119,1651,48,2201,3,0,0,0,0,3,3,0,0,0,0,3,14,3,3,7,0,27,9,4,0,25,3,41,4,0,0,0,0,4,4,8,0,0,0,12,34,21,11,57,0,123,329,128,66,207,22,752,37,30,30,709,1722,2528,2818,2218,1425,27481,2652,36594,2339,1355
LGA14400,69,813,589,6623,135,8229,0,9,0,27,3,39,80,10,12,34,6,142,40,5,0,12,0,57,139,57,30,70,4,300,1657,771,546,5609,127,8710,28,7,12,0,0,47,38,8,3,52,3,104,205,68,40,418,7,738,69,15,5,45,0,134,28,3,0,4,0,35,21,0,5,4,0,30,298,180,129,2281,41,2929,212,68,29,234,0,543,10,0,0,0,0,10,12,4,0,5,0,21,41,6,4,19,0,70,80,22,16,36,0,154,50,17,13,15,0,95,70,38,11,11,4,134,70,20,6,36,0,132,21,3,0,16,0,40,392,190,136,1497,34,2249,23,7,0,9,0,39,3,0,0,0,0,3,59,7,0,3,0,69,38,9,5,16,0,68,0,0,0,0,0,0,14,0,0,0,0,14,77,24,11,75,0,187,433,104,95,229,10,871,35,25,22,262,548,892,4312,2490,1719,17642,922,27085,3609,1520
LGA14450,485,1199,932,6848,171,9635,0,8,6,37,0,51,11810,123,182,143,225,12483,775,98,52,161,12,1098,123,39,17,69,3,251,2041,943,661,5559,207,9411,696,7,56,12,22,793,107,20,13,62,4,206,291,85,88,438,12,914,3482,495,215,1528,111,5831,97,22,8,25,3,155,1076,22,33,13,17,1161,506,248,169,2437,72,3432,1393,351,131,694,45,2614,226,3,13,0,6,248,1281,193,99,239,24,1836,1203,114,62,167,22,1568,242,76,26,81,3,428,273,25,13,10,16,337,233,44,39,15,5,336,178,23,5,32,0,238,301,12,9,12,8,342,488,227,156,1545,34,2450,246,26,12,11,6,301,17,0,0,0,0,17,123,14,6,3,4,150,316,16,14,23,8,377,110,16,13,9,8,156,239,3,8,0,4,254,57,21,14,76,0,168,5409,405,305,361,116,6596,589,53,53,297,1928,2920,34413,4931,3410,20907,3096,66757,32089,3271
LGA14500,866,4784,3776,21613,415,31454,0,3,0,11,0,14,11621,342,463,353,197,12976,249,45,30,116,4,444,818,203,144,252,25,1442,11363,4020,2913,18523,581,37400,466,16,73,12,6,573,378,74,83,243,14,792,1517,298,227,1423,47,3512,579,163,53,327,13,1135,391,62,55,60,6,574,2197,76,55,42,29,2399,2113,961,681,7359,144,11258,1199,371,175,782,34,2561,2473,9,52,20,54,2608,246,95,27,150,11,529,56,6,3,21,3,89,124,43,21,72,3,263,93,21,9,3,5,131,727,198,209,48,11,1193,552,79,52,115,13,811,499,49,54,79,13,694,2515,949,733,6107,157,10461,113,21,6,25,0,165,104,0,0,0,3,107,2837,120,101,6,41,3105,319,39,31,51,8,448,101,6,4,0,0,111,302,3,27,0,6,338,360,92,70,263,12,797,8814,1013,875,932,142,11776,504,79,70,486,3495,4634,54496,14240,11072,59494,5492,144794,46901,8518
