region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2000,1158,611,240,71,16000
POA2006,14,9,6,0,360
POA2007,175,69,42,5,4793
POA2008,303,98,27,12,4244
POA2009,757,332,103,10,8127
POA2010,1389,671,339,169,18734
POA2011,1419,739,408,261,13432
POA2015,391,140,54,13,5520
POA2016,732,435,274,65,7969
POA2017,725,495,277,75,9088
POA2018,769,489,243,64,7443
POA2019,438,273,177,90,4022
POA2020,436,261,133,43,4895
POA2021,1133,727,223,112,9951
POA2022,866,528,311,137,7374
POA2023,995,527,273,139,6547
POA2024,801,441,284,208,6728
POA2025,685,509,258,150,4695
POA2026,1635,936,503,239,20034
POA2027,741,540,372,223,4967
POA2028,407,282,166,91,3069
POA2029,790,497,294,117,5673
POA2030,1268,698,400,207,7594
POA2031,2031,1066,636,346,19778
POA2032,842,485,288,102,8182
POA2033,505,336,210,117,6317
POA2034,1259,650,401,153,11854
POA2035,2106,1192,740,298,17462
POA2036,1884,1035,611,316,12987
POA2037,1121,565,216,57,8891
POA2038,738,288,127,38,5448
POA2039,660,260,83,17,5008
POA2040,1327,552,321,187,11959
POA2041,1581,798,248,63,9511
POA2042,880,302,151,35,11743
POA2043,327,105,46,12,4646
POA2044,373,132,82,32,3794
POA2045,516,219,169,119,3254
POA2046,1738,869,543,222,13242
POA2047,944,542,370,184,6879
POA2048,464,210,91,23,4692
POA2049,697,294,123,62,6094
POA2050,351,127,51,12,4832
POA2052,6,0,0,0,456
POA2060,1096,754,344,169,8837
POA2061,561,453,154,62,4251
POA2062,536,317,114,46,4393
POA2063,637,318,178,57,3287
POA2064,583,273,145,72,5242
POA2065,2099,1084,552,213,18302
POA2066,2323,1294,654,350,15960
POA2067,1537,807,532,282,13079
POA2068,1281,651,395,198,8529
POA2069,1311,751,459,175,7399
POA2070,1115,664,406,217,6744
POA2071,1160,732,444,276,6825
POA2072,649,396,223,155,3762
POA2073,1557,797,466,189,8575
POA2074,1955,1356,1003,545,11779
POA2075,1745,1318,785,269,10254
POA2076,2146,1428,884,458,12947
POA2077,2456,1314,729,364,19391
POA2079,547,235,117,44,3592
POA2080,121,80,28,9,797
POA2081,415,207,86,19,2570
POA2082,513,274,82,27,2838
POA2083,170,98,35,6,808
POA2084,328,213,74,45,1775
POA2085,876,687,371,282,5379
POA2086,1010,802,336,77,6592
POA2087,832,740,485,148,6239
POA2088,2667,1744,862,480,16773
POA2089,922,525,243,154,7930
POA2090,1189,743,328,114,8773
POA2092,520,323,135,65,3410
POA2093,1540,868,489,220,11395
POA2094,417,270,132,57,3401
POA2095,1019,678,393,226,10093
POA2096,799,441,239,119,8099
POA2097,1050,641,340,151,7446
POA2099,2213,1299,775,306,18891
POA2100,1298,817,561,247,9570
POA2101,1404,807,608,668,9880
POA2102,449,253,160,84,3096
POA2103,895,591,354,235,5357
POA2104,322,273,180,164,1708
POA2105,255,147,44,12,1056
POA2106,932,505,219,79,4997
POA2107,1591,952,421,162,7666
POA2108,301,254,100,32,1163
POA2109,26,38,90,183,1026
POA2110,930,536,379,356,5219
POA2111,1051,547,314,142,7193
POA2112,1761,946,752,386,14236
POA2113,1161,619,444,151,9023
POA2114,1437,701,347,164,12237
POA2115,566,290,212,99,4298
POA2116,306,179,100,30,2712
POA2117,1225,751,429,123,9383
POA2118,1723,1087,633,257,11026
POA2119,1214,732,430,221,6188
POA2120,1794,1119,497,151,10688
POA2121,2217,1128,670,218,13824
POA2122,2034,1128,700,323,15855
POA2125,1910,794,282,114,8565
POA2126,1823,831,363,214,9933
POA2127,485,200,34,18,4888
POA2128,132,44,17,6,2148
POA2129,0,0,0,0,3
POA2130,446,158,92,59,4059
POA2131,1307,599,495,361,12838
POA2132,649,315,250,161,5249
POA2133,660,327,172,60,4919
POA2134,627,316,254,156,6883
POA2135,1504,847,573,293,12989
POA2136,440,238,156,50,3176
POA2137,1659,892,433,170,12475
POA2138,742,300,143,42,7828
POA2139,3,0,0,0,27
POA2140,544,242,134,33,6985
POA2141,1119,523,310,100,10637
POA2142,841,390,223,78,9859
POA2143,353,175,117,52,2834
POA2144,1017,478,287,108,12434
POA2145,3573,1913,1036,463,33443
POA2146,871,540,238,66,7152
POA2147,2254,1089,631,182,15177
POA2148,2890,1536,978,355,24480
POA2150,858,405,278,140,14870
POA2151,1321,734,291,146,10553
POA2152,660,429,317,172,5306
POA2153,4087,2397,904,342,26229
POA2154,3311,1697,943,655,19814
POA2155,2322,914,279,59,20016
POA2156,1271,651,282,92,6180
POA2157,348,169,62,24,1709
POA2158,738,446,226,120,4112
POA2159,458,251,124,74,2299
POA2160,1352,693,546,257,13157
POA2161,1055,560,415,164,9770
POA2162,742,379,373,158,5714
POA2163,366,193,137,46,2897
POA2164,828,502,294,51,6438
POA2165,1442,886,521,134,12106
POA2166,1503,879,643,344,13941
POA2167,461,215,213,250,3687
POA2168,1542,825,374,75,13433
POA2170,4621,2372,1262,407,37585
POA2171,918,269,69,14,9256
POA2172,164,56,14,0,1108
POA2173,496,181,61,10,5874
POA2174,21,15,0,0,143
POA2175,96,46,34,4,753
POA2176,2448,1032,370,98,15986
POA2177,604,219,92,13,4700
POA2178,247,104,65,20,1911
POA2179,282,171,117,40,1931
POA2190,929,500,378,253,8303
POA2191,282,160,105,44,2383
POA2192,487,283,210,90,5027
POA2193,873,376,224,64,6633
POA2194,766,420,268,76,9105
POA2195,733,411,266,129,10324
POA2196,1070,631,426,175,10660
POA2197,385,241,178,84,3008
POA2198,504,362,141,59,3407
POA2199,704,363,303,159,5681
POA2200,1594,821,457,203,15138
POA2203,710,276,111,46,7050
POA2204,1214,572,337,137,12455
POA2205,542,293,160,59,5900
POA2206,960,542,360,135,7740
POA2207,1416,821,551,318,12018
POA2208,633,364,260,137,4928
POA2209,856,502,398,211,6714
POA2210,1833,1199,907,305,12460
POA2211,937,579,494,258,7181
POA2212,716,378,350,212,6076
POA2213,1272,705,506,162,9058
POA2214,284,196,44,12,1684
POA2216,1251,680,417,152,13065
POA2217,1260,722,503,212,11909
POA2218,887,436,217,75,7538
POA2219,858,536,403,194,5878
POA2220,1282,702,415,166,13878
POA2221,1149,604,379,245,7532
POA2222,714,332,212,89,5793
POA2223,1470,727,462,229,10167
POA2224,1004,804,475,166,6498
POA2225,464,208,130,46,2734
POA2226,970,457,251,106,6109
POA2227,1066,608,405,125,7067
POA2228,1098,714,664,279,8694
POA2229,2102,1172,990,359,13506
POA2230,2280,1189,748,338,14898
POA2231,128,73,40,6,942
POA2232,2272,1531,841,383,16414
POA2233,2301,1264,525,186,13935
POA2234,2777,855,352,133,14562
POA2250,4565,2732,1893,1053,30186
POA2251,2543,1649,1206,580,15158
POA2256,1122,941,667,320,6775
POA2257,2124,1638,1115,547,12396
POA2258,371,219,75,14,2327
POA2259,3196,2489,1325,402,21598
POA2260,2029,1080,576,171,11080
POA2261,3356,2195,1649,775,21553
POA2262,1042,873,559,145,7353
POA2263,1505,1089,902,390,9114
POA2264,1033,899,600,180,5984
POA2265,414,300,264,199,2710
POA2267,293,220,75,20,1284
POA2278,185,48,17,6,1051
POA2280,2154,1341,822,277,12113
POA2281,1073,789,507,142,5913
POA2282,1369,790,453,164,7094
POA2283,2108,1433,749,242,10443
POA2284,709,443,277,112,4344
POA2285,1704,900,516,238,11365
POA2286,231,97,49,5,1313
POA2287,2080,1113,662,309,14033
POA2289,1271,923,636,184,9316
POA2290,2197,1462,962,395,14743
POA2291,1110,579,368,112,7247
POA2292,149,70,40,13,1176
POA2293,152,62,29,11,1148
POA2294,104,60,34,6,924
POA2295,492,326,211,110,2541
POA2296,114,50,27,9,991
POA2297,98,48,37,9,801
POA2298,483,311,317,305,4441
POA2299,561,313,232,118,4907
POA2300,909,459,205,67,6328
POA2302,42,16,12,0,346
POA2303,735,350,242,109,4548
POA2304,892,453,364,218,6948
POA2305,931,500,328,137,5860
POA2306,144,75,58,21,872
POA2307,188,147,88,20,1461
POA2308,0,0,0,0,141
POA2311,67,49,15,3,344
POA2312,107,95,30,12,594
POA2314,0,0,0,0,119
POA2315,1226,1126,626,299,6673
POA2316,408,296,133,18,2463
POA2317,524,521,322,125,2940
POA2318,803,483,136,26,4946
POA2319,508,420,204,50,2592
POA2320,1777,952,496,198,12161
POA2321,812,426,180,46,4665
POA2322,942,495,221,69,6280
POA2323,1687,878,499,163,10520
POA2324,1639,1211,654,204,9019
POA2325,1744,972,543,201,10463
POA2326,422,223,125,38,2525
POA2327,443,234,171,43,2642
POA2328,133,63,40,12,964
POA2329,161,103,70,13,808
POA2330,1074,494,236,64,8241
POA2333,656,325,171,47,5264
POA2334,117,61,12,3,835
POA2335,343,135,49,10,2215
POA2336,119,46,32,0,823
POA2337,452,287,166,77,3199
POA2338,118,77,44,19,651
POA2339,50,24,7,0,227
POA2340,3068,1871,1076,408,19055
POA2341,96,69,40,10,538
POA2342,47,17,13,6,239
POA2343,280,208,102,40,1633
POA2344,59,37,8,3,327
POA2345,73,25,7,0,327
POA2346,199,150,78,23,997
POA2347,144,116,64,16,669
POA2350,2011,1161,580,246,11747
POA2351,3,0,0,0,154
POA2352,223,108,58,28,1151
POA2353,85,34,13,3,389
POA2354,300,180,70,15,1368
POA2355,72,47,14,0,323
POA2357,325,196,136,54,1728
POA2358,394,174,71,29,1676
POA2359,42,25,9,3,207
POA2360,878,656,345,173,5474
POA2361,60,32,19,6,268
POA2365,234,138,60,11,1230
POA2369,50,34,13,4,298
POA2370,553,362,232,46,2968
POA2371,58,38,16,0,250
POA2372,438,286,123,46,1986
POA2380,620,375,270,123,3872
POA2381,105,58,26,0,557
POA2382,43,56,20,6,361
POA2386,18,9,6,0,98
POA2388,143,78,54,19,1005
POA2390,478,279,145,62,3093
POA2395,61,40,14,5,241
POA2396,71,57,23,6,380
POA2397,27,9,0,0,131
POA2399,46,24,12,0,299
POA2400,513,327,167,41,3990
POA2401,12,10,0,0,94
POA2402,103,85,34,10,683
POA2403,26,22,19,0,173
POA2404,99,101,61,30,609
POA2405,31,9,6,3,179
POA2406,34,17,14,0,246
POA2408,17,9,3,0,128
POA2409,39,15,0,3,259
POA2410,21,20,6,0,105
POA2415,24,16,9,0,114
POA2420,340,211,91,35,1667
POA2421,169,65,24,6,707
POA2422,482,352,173,45,2117
POA2423,302,176,91,34,1295
POA2424,49,38,10,0,237
POA2425,107,75,31,10,593
POA2426,21,26,17,3,183
POA2427,260,226,140,27,1029
POA2428,1966,1815,1270,537,10269
POA2429,870,523,267,94,3842
POA2430,2590,1857,1078,452,13440
POA2431,470,384,214,81,2208
POA2439,229,144,59,14,1053
POA2440,1617,895,516,200,8351
POA2441,701,305,115,33,2787
POA2443,783,723,569,254,3901
POA2444,3233,2608,1889,764,19739
POA2445,528,388,187,31,2688
POA2446,1011,622,331,146,5190
POA2447,602,391,192,73,2765
POA2448,747,651,399,169,3752
POA2449,206,107,52,11,888
POA2450,3263,1840,1088,607,17414
POA2452,1113,688,447,186,6326
POA2453,247,162,69,31,1130
POA2454,760,375,155,63,3475
POA2455,264,174,144,34,1255
POA2456,1243,647,364,118,5925
POA2460,2142,1224,706,238,11140
POA2462,218,126,54,9,946
POA2463,643,450,233,69,2998
POA2464,671,491,319,88,2993
POA2465,33,24,13,0,156
POA2466,169,142,96,30,703
POA2469,406,199,87,18,1598
POA2470,889,533,380,181,5025
POA2471,189,112,45,16,998
POA2472,138,80,26,12,689
POA2473,264,156,124,44,1232
POA2474,585,249,134,47,2546
POA2475,38,17,13,12,167
POA2476,49,40,19,3,300
POA2477,1069,624,393,161,5211
POA2478,2398,1396,961,454,12472
POA2479,489,218,67,39,2225
POA2480,3839,1738,847,273,19517
POA2481,1177,483,164,74,5744
POA2482,665,212,110,47,2734
POA2483,927,446,223,64,4739
POA2484,1614,807,412,200,7731
POA2485,1011,807,768,314,5957
POA2486,2097,1664,1383,537,12845
POA2487,879,580,403,189,5182
POA2488,209,88,72,11,1348
POA2489,396,316,187,58,2720
POA2490,59,22,10,3,311
POA2500,2425,1431,960,396,19554
POA2502,529,392,314,54,4038
POA2505,253,145,109,43,1882
POA2506,381,206,185,45,2612
POA2508,600,267,138,65,4210
POA2515,1068,444,235,80,5610
POA2516,401,215,111,37,2718
POA2517,913,567,322,153,6074
POA2518,1164,638,532,209,8184
POA2519,1166,739,491,125,7727
POA2525,911,542,287,85,5230
POA2526,1115,489,351,247,7106
POA2527,1173,507,325,138,8179
POA2528,1442,997,599,123,8836
POA2529,1337,743,386,85,9245
POA2530,1780,1199,646,163,11902
POA2533,1665,1001,572,172,7895
POA2534,497,285,159,85,2530
POA2535,782,620,342,119,3628
POA2536,1689,1330,725,253,7773
POA2537,1153,828,421,107,5061
POA2538,271,162,120,103,1197
POA2539,1457,1273,768,219,7420
POA2540,3452,2643,1543,491,19102
POA2541,1660,1124,769,296,10186
POA2545,152,80,27,3,499
POA2546,1072,770,442,198,4266
POA2548,677,600,339,164,3331
POA2549,363,186,119,68,1656
POA2550,1617,796,371,125,6927
POA2551,319,174,93,39,1322
POA2555,35,20,3,0,157
POA2556,175,77,24,0,951
POA2557,263,141,51,6,1500
POA2558,609,177,66,15,4286
POA2559,109,42,9,9,914
POA2560,4537,2063,834,225,27934
POA2563,16,16,0,0,84
POA2564,728,339,118,22,4810
POA2565,1077,434,197,66,7088
POA2566,1425,504,167,64,9290
POA2567,1431,582,213,47,13302
POA2568,67,48,29,6,390
POA2569,100,35,12,3,546
POA2570,2102,948,519,220,12677
POA2571,708,334,120,28,4358
POA2572,286,139,87,73,1781
POA2573,261,156,100,28,1731
POA2574,336,201,95,20,2207
POA2575,1101,781,391,115,6282
POA2576,1318,1188,718,291,6627
POA2577,1391,966,476,149,6913
POA2578,316,287,117,51,1290
POA2579,331,268,103,15,1669
POA2580,2056,1259,684,259,11654
POA2581,199,116,34,6,941
POA2582,877,483,264,123,5229
POA2583,294,218,143,28,1579
POA2584,36,25,15,7,186
POA2585,34,18,15,6,149
POA2586,198,122,56,12,1017
POA2587,195,140,60,29,1028
POA2588,30,15,6,0,121
POA2590,533,372,229,73,2838
POA2594,737,448,246,107,4276
POA2618,168,84,28,6,726
POA2619,500,147,49,15,4323
POA2620,2604,1227,500,198,17182
POA2621,494,211,61,13,2679
POA2622,330,228,72,18,1580
POA2623,78,20,7,3,327
POA2625,41,20,3,3,315
POA2626,29,19,9,0,215
POA2627,344,153,56,11,2295
POA2628,179,85,43,7,854
POA2629,51,49,28,0,271
POA2630,677,431,262,111,3857
POA2631,73,39,21,8,284
POA2632,115,67,42,24,611
POA2633,33,12,14,4,155
POA2640,2267,1227,800,396,15430
POA2641,938,533,315,98,5739
POA2642,404,209,58,18,2059
POA2643,229,138,85,28,1037
POA2644,228,124,56,34,1085
POA2645,21,17,13,10,103
POA2646,436,321,240,111,2609
POA2647,170,158,60,23,808
POA2648,164,108,61,31,939
POA2649,3,0,0,0,7
POA2650,3409,1726,1075,443,23016
POA2651,80,23,19,6,826
POA2652,376,151,85,24,1876
POA2653,160,92,35,20,943
POA2655,79,42,29,6,427
POA2656,91,62,33,13,498
POA2658,104,77,36,17,531
POA2659,50,37,21,0,341
POA2660,110,93,41,19,624
POA2661,6,3,0,0,129
POA2663,262,158,65,36,2090
POA2665,143,79,37,14,762
POA2666,299,195,127,41,1761
POA2668,34,22,10,0,145
POA2669,99,69,35,6,643
POA2671,199,127,97,30,1372
POA2672,66,38,27,20,456
POA2675,68,33,20,7,483
POA2678,4,0,0,0,115
POA2680,1102,570,321,147,8315
POA2681,76,43,24,6,579
POA2700,284,205,158,67,1794
POA2701,168,87,56,31,949
POA2702,28,32,15,3,188
POA2703,43,20,21,3,228
POA2705,518,313,176,54,3582
POA2706,66,40,18,0,417
POA2707,56,41,17,9,404
POA2710,676,433,249,107,3856
POA2711,150,118,71,27,1118
POA2712,93,58,40,30,511
POA2713,180,127,98,65,1224
POA2714,194,169,109,34,982
POA2715,76,48,25,13,530
POA2716,83,44,29,10,403
POA2717,71,46,16,6,377
POA2720,475,319,183,71,3095
POA2721,15,8,6,3,116
POA2722,175,120,54,26,1047
POA2725,32,34,7,3,160
POA2726,17,20,6,0,106
POA2727,36,22,3,6,203
POA2729,103,75,29,12,597
POA2730,100,64,53,9,485
POA2731,350,314,181,43,2152
POA2732,146,78,75,29,710
POA2733,27,26,6,0,203
POA2735,52,7,3,3,234
POA2736,25,33,14,3,158
POA2737,45,17,10,3,237
POA2738,70,34,27,4,492
POA2739,92,65,14,6,584
POA2745,1349,519,174,60,10595
POA2747,1938,793,360,117,13136
POA2748,106,83,25,6,769
POA2749,748,286,113,17,6025
POA2750,2878,1509,808,354,18095
POA2752,253,96,44,14,1850
POA2753,1030,591,341,196,7367
POA2754,400,225,82,29,2323
POA2756,1858,867,331,107,13214
POA2757,82,50,14,3,415
POA2758,742,425,142,46,4159
POA2759,1531,398,124,38,10086
POA2760,1266,794,394,162,9737
POA2761,1185,329,144,61,10375
POA2762,187,71,32,6,1491
POA2763,1594,491,137,30,13216
POA2765,957,539,184,59,6425
POA2766,735,307,186,132,5651
POA2767,1236,435,174,43,8056
POA2768,1288,435,127,26,12453
POA2769,111,32,6,0,1471
POA2770,2400,1388,564,89,18436
POA2773,639,299,149,34,3119
POA2774,1339,666,223,75,6600
POA2775,144,130,35,7,768
POA2776,416,204,69,25,2060
POA2777,1711,767,482,262,8886
POA2778,279,106,49,6,1275
POA2779,448,193,87,25,2290
POA2780,1568,892,451,206,7092
POA2782,731,489,250,69,3195
POA2783,253,126,65,13,1418
POA2784,127,59,23,6,650
POA2785,544,409,172,40,2576
POA2786,108,73,37,6,519
POA2787,318,205,86,17,1683
POA2790,1070,678,374,125,6182
POA2791,50,25,15,0,275
POA2792,31,28,16,0,193
POA2793,121,70,22,12,455
POA2794,726,487,316,102,3816
POA2795,2860,1584,867,315,17819
POA2797,27,10,11,3,88
POA2798,210,118,36,0,1114
POA2799,236,157,95,19,1439
POA2800,2733,1490,822,277,17618
POA2803,38,16,12,0,136
POA2804,162,139,67,47,1030
POA2805,24,17,8,0,113
POA2806,55,41,19,9,336
POA2807,11,14,6,0,71
POA2808,31,26,0,0,111
POA2809,25,9,10,0,128
POA2810,218,162,83,32,1096
POA2820,505,374,210,49,3230
POA2821,293,163,106,26,1722
POA2823,79,61,20,12,439
POA2824,102,84,47,6,743
POA2825,119,99,60,12,918
POA2827,205,160,82,41,1268
POA2828,29,20,12,0,164
POA2829,144,110,70,24,1047
POA2830,2243,1212,620,228,15396
POA2831,245,132,62,14,1439
POA2832,173,72,42,9,1003
POA2833,52,13,9,9,230
POA2834,217,185,89,16,978
POA2835,195,108,60,13,1600
POA2836,50,17,7,0,254
POA2839,53,6,17,6,413
POA2840,157,83,65,8,1168
POA2842,30,22,6,3,133
POA2843,86,53,33,3,454
POA2844,101,88,35,15,545
POA2845,129,61,38,3,693
POA2846,26,28,9,3,161
POA2847,169,89,47,17,828
POA2848,96,90,45,12,552
POA2849,155,107,46,12,695
POA2850,1131,764,399,152,6860
POA2852,230,122,75,28,1235
POA2864,91,59,31,0,507
POA2865,52,18,9,4,255
POA2866,188,99,72,22,1088
POA2867,55,35,12,3,241
POA2868,21,20,9,6,137
POA2869,108,67,34,9,553
POA2870,677,398,273,89,4620
POA2871,543,384,231,69,3330
POA2873,53,22,20,9,234
POA2874,25,26,8,12,148
POA2875,72,40,24,3,363
POA2876,18,12,4,0,98
POA2877,213,117,78,30,1367
POA2878,21,4,0,0,85
POA2879,49,29,10,3,275
POA2880,1230,712,620,277,7389
POA2898,33,39,12,0,192
