region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2000,6,36,103,49,29,16,5,0,0,244,8,68,175,39,43,22,9,3,0,367,233,1559,5301,1731,1146,810,256,53,12,11101
POA2006,8,9,14,0,0,0,0,0,0,31,4,7,3,0,0,0,0,0,0,14,138,238,48,11,17,9,0,0,0,461
POA2007,0,15,33,11,6,3,0,0,0,68,6,20,49,10,0,0,3,0,0,88,95,548,1561,523,265,149,35,3,0,3179
POA2008,0,18,48,27,15,4,3,0,0,115,4,14,43,16,6,3,0,0,0,86,83,665,1617,642,382,207,34,7,0,3637
POA2009,0,12,65,49,25,17,4,0,0,172,0,20,52,29,20,7,4,0,0,132,54,578,3180,1525,888,659,162,12,0,7058
POA2010,8,37,178,119,64,34,10,0,0,450,6,37,153,67,44,24,10,0,0,341,144,1476,7235,3710,2071,1043,241,21,6,15947
POA2011,0,31,103,64,48,25,6,0,0,277,6,33,74,64,35,16,6,6,3,243,113,1017,4223,2631,1566,1069,333,56,10,11018
POA2015,5,14,45,36,12,18,3,0,0,133,8,6,46,28,19,6,0,0,0,113,69,487,2328,1571,822,386,64,6,0,5733
POA2016,4,20,77,53,42,22,3,0,0,221,0,18,57,27,14,11,7,0,0,134,74,727,2574,1583,1014,509,106,13,0,6600
POA2017,3,23,99,42,25,10,6,0,0,208,6,36,56,25,16,16,6,3,0,164,102,809,3165,1568,744,412,70,12,3,6885
POA2018,7,28,60,70,60,42,7,0,0,274,7,22,49,35,30,23,17,0,0,183,208,614,1941,1784,1279,805,164,8,0,6803
POA2019,7,12,31,47,39,18,6,0,0,160,7,14,21,32,19,11,0,0,0,104,198,334,918,1295,988,540,114,8,0,4395
POA2020,6,14,49,37,44,29,8,0,0,187,7,16,50,43,24,15,5,0,0,160,184,501,1635,1309,1058,556,112,9,0,5364
POA2021,0,21,73,44,45,16,9,6,0,214,0,21,57,33,19,15,9,0,0,154,90,702,3099,2048,1210,937,353,42,3,8484
POA2022,6,17,51,42,29,28,10,0,0,183,6,13,48,42,18,18,8,3,3,159,112,479,1971,1434,992,693,211,34,12,5938
POA2023,3,14,38,16,24,21,5,0,0,121,0,13,37,40,26,23,10,9,0,158,114,402,1399,1089,992,817,283,63,11,5170
POA2024,8,13,42,40,28,19,12,0,0,162,7,8,41,34,21,9,6,0,0,126,116,343,1549,1557,1167,658,176,19,0,5585
POA2025,3,5,27,10,16,16,6,0,5,88,3,9,19,22,18,14,12,4,3,104,54,257,1001,837,682,564,281,53,14,3743
POA2026,11,58,192,121,66,53,19,0,3,523,10,50,192,101,48,42,22,0,3,468,230,1378,7028,4470,2233,1378,364,55,18,17154
POA2027,3,3,25,14,15,15,6,3,0,84,0,9,24,18,14,21,17,3,0,106,30,222,1122,709,619,606,311,85,25,3729
POA2028,0,4,30,20,16,7,3,0,0,80,0,7,10,11,9,7,10,0,3,57,35,222,801,495,389,346,152,33,12,2485
POA2029,3,16,30,33,30,23,9,3,0,147,6,9,40,37,23,24,14,0,0,153,88,332,1340,1151,832,684,267,46,8,4748
POA2030,11,13,39,40,42,27,7,3,0,182,9,14,26,53,49,39,13,5,0,208,214,526,1063,1475,1605,1118,406,109,15,6531
POA2031,16,54,183,111,81,64,12,3,0,524,7,39,110,84,62,31,21,8,0,362,343,1538,5753,4640,3131,1919,441,64,7,17836
POA2032,4,27,76,41,41,17,9,0,0,215,10,27,53,24,35,14,4,0,0,167,191,927,1849,1362,1206,735,159,25,9,6463
POA2033,4,22,51,18,25,10,9,0,0,139,6,18,42,19,27,10,11,0,0,133,150,682,1822,1101,852,465,168,27,0,5267
POA2034,6,27,88,62,46,31,12,3,0,275,9,27,73,42,38,32,7,11,4,243,216,832,3720,2642,1789,1019,252,50,4,10524
POA2035,17,55,111,118,107,86,21,0,0,515,18,32,83,66,72,50,17,8,7,353,502,1481,3931,3828,3194,1953,490,49,11,15439
POA2036,20,46,74,105,108,73,27,0,0,453,16,41,66,72,71,47,15,5,0,333,528,1057,2284,2840,2817,1804,380,24,0,11734
POA2037,4,33,55,44,25,17,11,0,0,189,0,20,65,32,17,17,13,0,3,167,188,999,2510,1630,1069,871,213,20,3,7503
POA2038,0,17,37,31,17,24,0,0,0,126,5,6,29,21,18,9,3,3,0,94,79,400,1487,1427,988,628,115,15,0,5139
POA2039,0,7,40,28,19,21,0,0,0,115,0,9,26,28,18,9,0,0,0,90,66,227,1474,1514,834,629,136,6,3,4889
POA2040,15,38,85,103,64,43,11,3,0,362,12,20,66,51,38,31,9,9,0,236,247,794,3107,3604,2177,1320,220,12,0,11481
POA2041,8,13,57,63,44,25,9,3,0,222,7,12,50,39,26,15,10,0,0,159,153,422,2152,2362,1684,1318,363,33,0,8487
POA2042,0,34,146,84,44,28,5,3,0,344,7,29,77,49,25,6,7,0,3,203,169,1297,4153,2880,1650,756,127,18,3,11053
POA2043,3,14,57,33,16,12,0,0,0,135,3,15,31,18,14,0,0,0,0,81,57,366,1973,1439,717,297,27,4,0,4880
POA2044,7,13,31,33,29,10,0,0,0,123,4,18,39,21,12,10,3,0,0,107,85,355,1147,1121,780,413,55,0,0,3956
POA2045,4,9,12,16,24,26,4,3,0,98,6,13,6,8,15,8,0,3,3,62,122,244,410,787,897,510,94,9,6,3079
POA2046,12,33,128,97,119,82,30,0,0,501,15,26,58,54,53,41,10,6,5,268,382,922,3252,3583,2837,1761,381,37,5,13160
POA2047,0,13,53,46,32,28,16,0,0,188,7,10,30,29,26,10,8,3,0,123,146,375,1639,1581,1166,862,247,34,5,6055
POA2048,7,17,39,35,25,4,3,0,0,130,7,10,25,10,6,12,0,4,0,74,91,440,1512,1236,771,411,76,7,0,4544
POA2049,6,18,72,63,35,25,3,0,0,222,5,8,22,25,16,11,6,0,0,93,123,536,1701,1604,1072,630,112,9,0,5787
POA2050,3,15,38,26,25,16,4,0,0,127,3,0,22,21,12,0,0,0,0,58,56,431,1861,1151,581,268,47,0,0,4395
POA2052,3,7,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,105,264,73,10,4,6,0,0,0,462
POA2060,8,21,53,25,17,25,8,3,0,160,4,9,50,32,19,18,12,0,0,144,76,587,2770,1652,1019,895,344,34,10,7387
POA2061,3,3,23,10,7,6,6,0,0,58,3,3,24,8,12,13,3,0,5,71,30,172,1192,728,476,386,190,17,5,3196
POA2062,6,7,39,42,19,9,4,0,0,126,3,6,13,18,15,8,6,3,0,72,56,239,1288,1055,761,504,158,24,0,4085
POA2063,4,8,9,12,16,16,7,3,0,75,0,3,11,17,18,11,7,4,0,71,98,243,386,672,713,557,140,28,4,2841
POA2064,6,15,33,32,13,20,6,0,0,125,6,10,19,23,13,7,3,6,0,87,99,390,1520,1290,803,539,93,18,0,4752
POA2065,9,34,128,94,64,52,9,3,0,393,8,27,102,91,61,39,14,6,3,351,273,1279,5975,4036,2552,1838,516,58,9,16536
POA2066,15,41,88,95,91,57,12,0,0,399,10,24,69,77,63,34,12,6,6,301,456,1138,3474,3667,3131,2077,563,67,9,14582
POA2067,8,29,67,79,77,50,10,0,0,320,12,38,77,60,68,34,12,5,5,311,256,936,3126,2640,2140,1328,283,33,8,10750
POA2068,8,26,29,56,56,27,15,0,0,217,7,16,21,37,47,31,8,6,0,173,273,514,1235,2162,1902,1198,313,46,9,7652
POA2069,8,24,30,16,47,25,9,3,0,162,6,14,21,33,32,28,11,7,0,152,248,519,845,1479,1622,1076,345,58,8,6200
POA2070,10,13,18,34,41,25,4,3,0,148,0,13,17,29,29,17,10,3,4,122,239,493,679,1286,1584,906,253,35,7,5482
POA2071,13,14,15,25,31,29,5,3,0,135,9,8,19,24,29,25,6,6,0,126,275,512,780,1069,1516,922,308,50,7,5439
POA2072,3,4,13,10,20,10,6,6,0,72,0,7,13,8,24,11,3,3,0,69,134,259,445,598,831,531,156,34,0,2988
POA2073,5,23,20,40,50,28,9,0,0,175,13,17,12,27,43,33,12,0,0,157,364,664,873,1694,2147,1277,362,49,9,7439
POA2074,16,31,19,54,63,50,17,3,0,253,9,15,21,43,39,32,18,7,0,184,507,775,1080,2158,2572,1618,519,103,14,9346
POA2075,18,40,32,55,68,39,15,4,0,271,11,16,25,37,59,34,24,3,0,209,492,776,934,1849,2475,1552,552,106,9,8745
POA2076,11,29,55,59,75,51,9,3,0,292,21,18,30,51,67,34,26,0,0,247,547,985,1567,2494,2916,1860,605,96,6,11076
POA2077,20,73,131,149,128,84,17,0,0,602,25,37,85,94,66,38,16,3,4,368,613,1435,4573,4655,3739,2306,491,44,8,17864
POA2079,21,24,24,34,36,27,7,3,0,176,0,0,18,15,26,9,3,0,0,71,273,387,618,894,1078,555,98,9,0,3912
POA2080,4,5,0,10,14,0,0,0,0,33,3,0,9,0,3,0,0,0,0,15,53,69,132,206,219,122,37,4,0,842
POA2081,3,8,14,31,25,12,3,0,0,96,3,0,3,12,11,6,0,0,0,35,167,211,349,696,786,397,81,6,0,2693
POA2082,8,8,17,32,25,18,4,0,0,112,6,7,11,15,9,3,0,0,0,51,154,232,428,796,759,510,113,3,0,2995
POA2083,0,8,5,10,7,0,0,0,0,30,0,0,0,0,7,7,4,0,0,18,29,58,88,171,234,162,42,3,0,787
POA2084,10,6,19,16,22,17,5,5,0,100,6,3,7,10,15,6,7,0,0,54,96,157,198,419,463,333,117,17,5,1805
POA2085,14,24,21,54,53,41,4,0,0,211,10,7,10,27,24,18,4,0,0,100,307,392,556,1271,1274,852,251,27,8,4938
POA2086,11,32,30,81,74,43,13,3,0,287,6,6,25,28,38,15,11,4,0,133,348,480,804,1847,1676,1017,335,31,3,6541
POA2087,15,28,33,55,58,28,10,7,0,234,6,9,9,44,27,20,5,0,0,120,255,411,652,1600,1518,790,277,49,0,5552
POA2088,23,28,64,65,65,55,18,3,0,321,11,29,68,72,66,49,25,13,3,336,376,987,2818,3239,2982,2114,808,145,17,13486
POA2089,4,17,56,43,32,15,8,0,4,179,0,12,46,38,18,28,8,4,0,154,76,591,2691,1624,963,780,239,34,7,7005
POA2090,0,12,59,55,37,28,11,3,0,205,5,12,43,32,25,18,15,3,3,156,119,455,2354,1845,1273,1024,337,47,6,7460
POA2092,6,8,9,22,25,16,3,0,0,89,4,0,17,16,16,7,4,0,0,64,166,219,314,869,888,467,131,17,9,3080
POA2093,29,34,78,98,74,41,9,0,0,363,13,10,36,55,57,39,19,4,0,233,413,791,2084,3071,2563,1507,398,55,3,10885
POA2094,4,11,23,14,26,7,3,0,0,88,0,3,14,18,7,9,4,0,0,55,97,194,847,886,606,373,111,9,8,3131
POA2095,3,21,85,44,36,22,6,0,0,217,11,18,79,45,18,17,11,3,0,202,161,609,3213,2115,1235,802,258,35,0,8428
POA2096,13,31,102,47,41,26,8,0,0,268,12,17,71,49,41,18,6,3,3,220,237,586,2512,2220,1513,770,191,18,6,8053
POA2097,15,37,71,63,53,41,13,3,0,296,11,12,37,37,31,24,15,3,0,170,395,614,1508,1979,1716,1091,283,26,0,7612
POA2099,40,88,220,181,168,86,27,3,0,813,16,36,124,107,86,61,16,7,0,453,774,1579,4975,5133,4170,2421,520,60,0,19632
POA2100,16,49,69,102,89,57,16,3,0,401,15,22,32,57,38,24,9,0,0,197,515,806,1588,2580,2369,1373,320,50,0,9601
POA2101,15,46,105,78,88,75,16,4,0,427,19,16,37,64,52,32,15,7,7,249,415,743,1994,2214,2080,1383,355,30,10,9224
POA2102,4,12,20,37,37,20,7,0,0,137,4,3,4,12,13,13,3,0,0,52,164,213,493,916,729,485,103,8,3,3114
POA2103,17,33,43,44,46,39,12,0,0,234,6,16,21,19,18,22,7,3,0,112,277,414,909,1132,1195,927,227,34,0,5115
POA2104,6,6,6,12,9,3,3,0,0,45,3,3,6,3,6,8,6,0,0,35,100,97,117,228,339,271,116,18,0,1286
POA2105,0,0,6,0,11,5,0,0,0,22,3,0,3,4,7,8,0,0,0,25,41,53,89,203,271,191,70,6,0,924
POA2106,11,22,33,38,46,24,7,3,0,184,9,18,17,34,38,19,10,0,0,145,255,432,767,1040,1223,831,211,27,3,4789
POA2107,24,26,34,53,66,32,9,3,0,247,12,7,16,44,61,30,16,6,0,192,372,464,754,1536,2033,1461,400,39,0,7059
POA2108,3,3,3,3,10,8,0,0,0,30,0,0,0,4,8,6,10,0,0,28,28,58,72,128,207,228,128,25,0,874
POA2109,3,3,6,3,3,3,0,0,0,21,0,4,3,0,0,0,0,3,0,10,47,161,104,37,34,20,6,3,0,412
POA2110,5,12,13,21,28,30,4,0,0,113,7,9,16,17,18,20,6,0,0,93,161,334,564,954,1043,815,267,30,9,4177
POA2111,5,17,40,64,44,38,14,0,0,222,5,12,34,45,35,27,12,3,0,173,239,491,1515,1873,1529,1010,261,38,0,6956
POA2112,27,58,131,148,153,83,26,3,0,629,8,29,76,76,69,43,11,0,0,312,527,1188,3160,3417,3183,1835,375,45,0,13730
POA2113,13,28,63,79,60,49,8,3,0,303,10,21,45,46,34,34,11,0,0,201,294,704,2016,2046,1801,1121,236,36,0,8254
POA2114,11,38,85,89,96,44,8,3,0,374,10,28,82,67,61,37,6,0,0,291,339,996,3356,2614,2224,1400,249,30,3,11211
POA2115,9,25,47,43,36,26,6,0,0,192,9,15,23,27,26,18,6,3,0,127,213,373,928,1009,930,585,103,6,3,4150
POA2116,6,14,23,32,27,17,0,3,0,122,3,7,18,27,14,9,4,0,0,82,121,249,585,742,697,330,54,7,0,2785
POA2117,9,31,63,85,81,45,14,3,0,331,17,31,45,45,57,26,10,3,0,234,363,787,1886,2072,2108,1185,244,30,0,8675
POA2118,7,25,50,89,116,75,17,3,0,382,8,21,57,51,65,36,20,9,0,267,374,931,1724,2181,2702,1679,418,51,3,10063
POA2119,7,16,25,19,48,25,16,3,0,159,6,14,9,26,27,11,7,3,0,103,281,554,617,1024,1567,1041,300,56,6,5446
POA2120,14,51,44,77,77,44,17,0,0,324,8,13,31,44,37,31,11,3,4,182,485,849,1559,2417,2479,1615,418,34,7,9863
POA2121,17,33,64,79,108,69,12,3,0,385,9,29,60,33,47,32,6,3,4,223,531,1140,2326,2535,3183,1945,371,57,9,12097
POA2122,13,41,102,81,102,72,24,0,0,435,9,40,79,51,77,41,12,3,0,312,395,1364,3351,2703,2901,1873,448,37,0,13072
POA2125,4,27,27,61,69,58,22,0,0,268,11,12,22,27,32,33,9,0,0,146,442,916,1106,1564,2259,1735,362,36,3,8423
POA2126,17,43,37,46,89,66,8,0,0,306,10,31,25,48,56,33,10,3,0,216,559,1082,1178,1976,2805,1722,323,26,0,9671
POA2127,3,6,39,31,29,13,4,3,0,128,0,0,35,35,16,7,0,0,0,93,70,318,1652,1275,748,473,74,3,0,4613
POA2128,0,3,9,11,6,6,0,0,0,35,3,3,6,3,7,0,0,0,0,22,19,80,299,201,141,80,6,6,0,832
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA2130,3,18,39,30,21,19,0,0,0,130,0,7,21,18,14,3,4,0,0,67,67,317,1209,974,714,406,66,4,4,3761
POA2131,8,30,108,74,64,39,18,0,0,341,10,44,87,53,56,36,7,0,3,296,236,1140,3651,2455,1993,1179,200,27,3,10884
POA2132,3,18,52,43,48,25,8,0,0,197,4,11,32,31,30,13,3,0,0,124,173,470,1104,1209,1193,634,121,12,3,4919
POA2133,9,13,60,46,27,26,12,0,0,193,3,9,37,32,18,23,6,6,0,134,222,428,1129,1317,1137,737,128,18,0,5116
POA2134,3,24,57,40,40,23,6,3,0,196,3,30,68,38,29,12,6,0,3,189,152,726,1972,1037,1078,603,102,8,3,5681
POA2135,9,27,77,57,46,42,15,3,0,276,9,67,112,50,70,38,17,4,6,373,326,1504,3332,1863,2152,1375,379,72,9,11012
POA2136,7,9,23,31,45,23,9,0,0,147,3,17,23,9,17,13,0,3,0,85,116,309,679,695,769,481,108,16,0,3173
POA2137,16,36,75,80,105,55,16,3,0,386,14,28,66,73,39,29,11,0,0,260,463,1035,2676,2894,2769,1662,392,33,0,11924
POA2138,10,11,43,48,56,26,6,0,0,200,7,21,75,31,18,17,3,0,0,172,201,642,2347,1530,1204,683,125,7,0,6739
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,10
POA2140,8,15,57,36,29,15,5,3,0,168,6,28,71,33,47,7,4,0,0,196,140,756,2521,1166,1018,449,96,12,6,6164
POA2141,7,44,95,92,89,52,8,0,0,387,21,61,116,81,91,45,6,3,0,424,320,1257,3170,2227,2338,1351,166,18,4,10851
POA2142,9,49,109,77,47,25,3,3,0,322,23,55,109,67,60,32,8,6,0,360,291,1139,3078,1890,1360,799,134,9,0,8700
POA2143,7,12,21,24,24,21,0,0,0,109,4,16,30,24,39,9,3,0,0,125,114,304,587,614,721,347,52,7,0,2746
POA2144,16,65,110,75,80,32,9,0,0,387,35,116,194,129,95,53,10,0,0,632,362,1608,3779,2232,2066,1012,146,7,0,11212
POA2145,53,125,280,286,222,147,39,3,0,1155,46,105,249,195,130,95,36,5,0,861,1217,2869,9684,8004,6174,3868,638,37,6,32497
POA2146,20,44,68,66,61,31,11,0,0,301,14,19,66,39,31,20,10,6,0,205,377,729,1877,1834,1624,1002,174,18,0,7635
POA2147,23,83,151,166,124,126,16,0,0,689,25,44,114,102,92,69,13,5,3,467,772,1518,3804,3862,3571,2591,396,18,3,16535
POA2148,45,114,249,214,202,122,22,0,0,968,54,99,219,192,156,83,16,6,3,828,1168,2672,7297,5964,5259,3258,491,38,3,26150
POA2150,3,34,163,67,46,27,11,0,0,351,8,40,215,63,47,27,0,3,0,403,191,1304,6121,2372,1416,737,144,16,0,12301
POA2151,9,35,87,97,77,41,26,0,0,372,6,25,61,62,45,24,7,0,0,230,312,897,2648,2191,1931,1193,312,15,3,9502
POA2152,5,19,48,65,33,27,9,0,0,206,4,0,25,20,19,10,6,3,3,90,171,458,1366,1278,942,641,150,12,9,5027
POA2153,61,99,186,204,229,162,53,0,0,994,32,47,115,151,142,90,26,4,0,607,1344,2370,5038,6832,6142,4263,939,59,0,26987
POA2154,37,80,121,116,149,103,35,0,0,641,21,34,80,86,109,75,19,0,0,424,1069,1923,3124,4186,4777,3187,725,53,0,19044
POA2155,61,82,165,292,177,90,21,0,0,888,24,35,103,140,105,57,15,6,0,485,1189,1877,4557,7236,4864,2566,434,33,3,22759
POA2156,23,50,39,71,86,53,19,0,0,341,14,20,16,34,39,35,12,7,0,177,453,730,716,1218,1724,1271,311,43,6,6472
POA2157,5,0,14,22,10,18,8,0,0,77,4,10,6,11,11,6,0,0,0,48,114,160,274,407,437,351,84,24,0,1851
POA2158,14,14,24,39,62,27,4,0,0,184,9,5,13,19,22,8,8,0,0,84,307,402,489,824,1134,725,259,41,5,4186
POA2159,12,12,10,23,30,8,10,0,0,105,4,4,13,8,6,12,8,0,0,55,159,225,301,465,597,447,141,16,0,2351
