region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
UCL121098,0,51,51,81,9,90,39,0,39,32,0,32,19,0,19,4,0,4,175,60,235
UCL121099,0,30,30,135,4,139,43,0,43,43,0,43,18,0,18,11,0,11,250,34,284
UCL121100,0,84,84,97,6,103,34,0,34,21,0,21,13,0,13,6,0,6,171,90,261
UCL121101,0,38,38,154,5,159,44,0,44,36,0,36,14,0,14,3,0,3,251,43,294
UCL121102,0,59,59,137,3,140,59,0,59,68,0,68,29,0,29,14,0,14,307,62,369
UCL121103,0,112,112,125,8,133,40,0,40,33,0,33,11,0,11,5,0,5,214,120,334
UCL121104,0,98,98,133,11,144,58,0,58,53,0,53,23,0,23,9,0,9,276,109,385
UCL121105,0,69,69,86,3,89,33,0,33,32,0,32,19,0,19,11,0,11,181,72,253
UCL121106,0,102,102,126,13,139,32,3,35,22,0,22,3,0,3,10,0,10,193,118,311
UCL121107,0,27,27,112,7,119,24,0,24,28,0,28,6,0,6,3,0,3,173,34,207
UCL121108,0,97,97,115,6,121,55,0,55,39,0,39,16,0,16,11,0,11,236,103,339
UCL121109,0,55,55,51,5,56,21,0,21,17,0,17,13,0,13,23,0,23,125,60,185
UCL121110,0,68,68,103,4,107,38,0,38,48,0,48,12,0,12,10,0,10,211,72,283
UCL121111,0,134,134,158,5,163,37,3,40,29,0,29,11,0,11,8,0,8,243,142,385
UCL121112,0,74,74,121,6,127,46,0,46,40,0,40,17,0,17,9,0,9,233,80,313
UCL121113,0,120,120,108,4,112,41,0,41,28,0,28,19,0,19,14,0,14,210,124,334
UCL121114,0,52,52,78,3,81,42,0,42,46,0,46,26,0,26,3,0,3,195,55,250
UCL121115,0,57,57,64,7,71,22,0,22,32,0,32,11,0,11,3,0,3,132,64,196
UCL121116,0,38,38,74,5,79,36,0,36,31,0,31,14,0,14,5,0,5,160,43,203
UCL121117,0,90,90,114,3,117,18,0,18,15,0,15,6,0,6,0,0,0,153,93,246
UCL121118,0,20,20,76,3,79,38,0,38,83,0,83,29,0,29,18,0,18,244,23,267
UCL121119,0,57,57,89,9,98,29,0,29,36,0,36,15,0,15,10,0,10,179,66,245
UCL121120,0,44,44,126,4,130,50,0,50,44,0,44,25,0,25,15,0,15,260,48,308
UCL121121,0,58,58,45,3,48,23,3,26,16,0,16,7,0,7,34,0,34,125,64,189
UCL121122,0,29,29,85,0,85,66,0,66,72,0,72,36,0,36,9,0,9,268,29,297
UCL121123,0,29,29,46,3,49,23,0,23,26,0,26,17,0,17,9,0,9,121,32,153
UCL121124,0,82,82,81,10,91,29,0,29,36,0,36,7,0,7,10,0,10,163,92,255
UCL121125,0,77,77,144,8,152,32,0,32,23,0,23,22,0,22,3,0,3,224,85,309
UCL121126,0,16,16,77,3,80,31,0,31,37,0,37,24,0,24,9,0,9,178,19,197
UCL121127,0,41,41,81,0,81,31,0,31,17,0,17,19,0,19,4,0,4,152,41,193
UCL121128,0,66,66,61,3,64,22,0,22,20,0,20,17,0,17,10,0,10,130,69,199
UCL121129,0,43,43,56,6,62,26,0,26,47,0,47,21,0,21,19,0,19,169,49,218
UCL121130,0,63,63,109,3,112,61,0,61,71,0,71,36,0,36,16,0,16,293,66,359
UCL122001,0,35,35,36,4,40,9,0,9,9,0,9,0,0,0,4,0,4,58,39,97
UCL122002,0,12,12,33,4,37,22,0,22,20,0,20,10,0,10,9,0,9,94,16,110
UCL122003,0,60,60,54,5,59,22,0,22,11,0,11,5,0,5,0,0,0,92,65,157
UCL122004,0,48,48,47,0,47,9,0,9,6,0,6,5,0,5,3,0,3,70,48,118
UCL122005,0,58,58,71,6,77,16,0,16,17,0,17,12,0,12,9,0,9,125,64,189
UCL122006,0,24,24,44,3,47,19,0,19,22,0,22,8,0,8,3,0,3,96,27,123
UCL122007,0,28,28,50,3,53,16,0,16,12,0,12,5,0,5,8,0,8,91,31,122
UCL122008,0,22,22,35,5,40,16,0,16,27,0,27,12,0,12,5,0,5,95,27,122
UCL122009,0,19,19,41,3,44,9,0,9,31,0,31,11,0,11,0,0,0,92,22,114
UCL122010,0,40,40,46,0,46,12,0,12,21,0,21,8,0,8,3,0,3,90,40,130
UCL122011,0,32,32,31,4,35,10,0,10,8,0,8,4,0,4,3,0,3,56,36,92
UCL122012,0,18,18,38,0,38,18,0,18,10,0,10,16,0,16,3,0,3,85,18,103
UCL122013,0,27,27,40,5,45,19,0,19,14,0,14,15,0,15,3,0,3,91,32,123
UCL122014,0,32,32,27,3,30,3,0,3,8,0,8,6,0,6,3,0,3,47,35,82
UCL122015,0,19,19,31,0,31,9,0,9,15,0,15,16,0,16,0,0,0,71,19,90
UCL122016,0,33,33,48,0,48,17,0,17,12,0,12,14,0,14,0,0,0,91,33,124
UCL122017,0,94,94,54,5,59,24,0,24,13,0,13,11,0,11,4,0,4,106,99,205
UCL122018,0,37,37,36,6,42,20,0,20,10,0,10,7,0,7,3,0,3,76,43,119
UCL122019,0,45,45,50,0,50,20,3,23,5,0,5,0,0,0,3,0,3,78,48,126
UCL122020,0,5,5,29,0,29,21,0,21,6,0,6,8,0,8,0,0,0,64,5,69
UCL122021,0,11,11,63,0,63,18,0,18,13,0,13,14,0,14,5,0,5,113,11,124
UCL122022,0,30,30,44,0,44,29,0,29,21,0,21,12,0,12,6,0,6,112,30,142
UCL122023,0,51,51,68,9,77,17,0,17,18,0,18,6,0,6,3,0,3,112,60,172
UCL122024,0,16,16,40,3,43,5,0,5,21,0,21,10,0,10,4,0,4,80,19,99
UCL122025,0,67,67,56,3,59,30,0,30,18,0,18,13,0,13,0,0,0,117,70,187
UCL122026,0,12,12,28,3,31,9,0,9,12,0,12,9,0,9,9,0,9,67,15,82
UCL122027,0,34,34,36,0,36,8,0,8,6,0,6,4,0,4,0,0,0,54,34,88
UCL122028,0,44,44,56,0,56,17,0,17,14,0,14,7,0,7,7,0,7,101,44,145
UCL122029,0,33,33,22,5,27,17,0,17,10,0,10,11,0,11,0,0,0,60,38,98
UCL122030,0,42,42,43,4,47,24,0,24,23,0,23,13,0,13,3,0,3,106,46,152
UCL122031,0,0,0,24,0,24,15,0,15,21,0,21,14,0,14,0,0,0,74,0,74
UCL122032,0,54,54,57,10,67,24,0,24,16,0,16,10,0,10,4,0,4,111,64,175
UCL122033,0,24,24,29,0,29,10,0,10,12,0,12,7,0,7,0,0,0,58,24,82
UCL122034,0,18,18,21,3,24,16,0,16,16,0,16,4,0,4,3,0,3,60,21,81
UCL122035,0,8,8,25,0,25,10,0,10,11,3,14,12,0,12,3,0,3,61,11,72
UCL122036,0,57,57,48,3,51,16,0,16,22,0,22,13,0,13,8,0,8,107,60,167
UCL122037,0,55,55,37,5,42,17,4,21,9,0,9,14,0,14,7,0,7,84,64,148
UCL122038,0,40,40,52,5,57,13,0,13,21,0,21,7,0,7,3,0,3,96,45,141
UCL122039,0,59,59,89,4,93,11,3,14,15,0,15,0,0,0,3,0,3,118,66,184
UCL122040,0,37,37,41,3,44,18,0,18,12,0,12,9,0,9,3,0,3,83,40,123
UCL122041,0,25,25,51,6,57,28,0,28,25,0,25,4,0,4,3,0,3,111,31,142
UCL122042,0,21,21,33,3,36,13,0,13,16,0,16,5,0,5,6,0,6,73,24,97
UCL122043,0,43,43,41,3,44,21,0,21,16,0,16,11,0,11,4,0,4,93,46,139
UCL122044,0,29,29,43,0,43,13,0,13,8,0,8,8,0,8,3,0,3,75,29,104
UCL122045,0,63,63,68,0,68,16,3,19,21,0,21,8,0,8,3,0,3,116,66,182
UCL122046,0,39,39,50,0,50,12,0,12,13,0,13,0,0,0,0,0,0,75,39,114
UCL122047,0,34,34,51,4,55,15,0,15,13,0,13,4,0,4,4,0,4,87,38,125
UCL122048,0,55,55,34,3,37,15,0,15,9,0,9,4,0,4,3,0,3,65,58,123
UCL122049,0,38,38,48,0,48,15,0,15,12,0,12,5,0,5,3,0,3,83,38,121
UCL122050,0,34,34,46,3,49,20,0,20,20,0,20,13,0,13,4,0,4,103,37,140
UCL122051,0,21,21,38,0,38,9,0,9,11,0,11,7,0,7,0,0,0,65,21,86
UCL122052,0,60,60,53,3,56,14,0,14,10,0,10,3,0,3,0,0,0,80,63,143
UCL122053,0,41,41,60,0,60,19,0,19,23,0,23,14,3,17,6,0,6,122,44,166
UCL122054,0,25,25,48,7,55,25,7,32,33,0,33,7,0,7,4,0,4,117,39,156
UCL122055,0,9,9,45,0,45,22,0,22,12,0,12,5,0,5,9,0,9,93,9,102
UCL122056,0,15,15,22,0,22,17,0,17,18,0,18,7,0,7,8,0,8,72,15,87
UCL122057,0,57,57,62,4,66,27,0,27,9,0,9,9,0,9,6,0,6,113,61,174
UCL122058,0,53,53,84,7,91,22,0,22,18,0,18,5,0,5,3,0,3,132,60,192
UCL122059,0,35,35,51,3,54,29,0,29,22,0,22,5,0,5,13,0,13,120,38,158
UCL122060,0,29,29,48,3,51,21,0,21,22,0,22,11,0,11,7,0,7,109,32,141
UCL122061,0,34,34,56,5,61,34,0,34,23,0,23,10,0,10,8,0,8,131,39,170
UCL122062,0,13,13,21,0,21,10,0,10,8,0,8,4,0,4,8,0,8,51,13,64
UCL122063,0,28,28,38,0,38,17,0,17,11,0,11,6,0,6,6,0,6,78,28,106
UCL122064,0,37,37,41,4,45,16,0,16,23,0,23,0,0,0,3,0,3,83,41,124
UCL122065,0,43,43,53,4,57,17,0,17,13,0,13,4,0,4,9,0,9,96,47,143
UCL122066,0,13,13,30,0,30,22,0,22,35,0,35,12,0,12,7,0,7,106,13,119
UCL122067,0,62,62,57,6,63,33,0,33,20,0,20,11,0,11,3,0,3,124,68,192
UCL122068,0,17,17,48,0,48,16,0,16,27,0,27,9,0,9,4,0,4,104,17,121
UCL122069,0,44,44,57,4,61,15,0,15,10,0,10,4,0,4,3,0,3,89,48,137
UCL122070,0,16,16,30,0,30,14,0,14,23,0,23,9,0,9,6,0,6,82,16,98
UCL122071,0,43,43,47,3,50,28,0,28,24,0,24,12,0,12,6,0,6,117,46,163
UCL122072,0,34,34,21,3,24,4,0,4,4,0,4,5,0,5,3,0,3,37,37,74
UCL122073,0,41,41,38,3,41,13,0,13,17,0,17,3,0,3,7,0,7,78,44,122
UCL122074,0,47,47,36,3,39,3,0,3,10,0,10,3,0,3,3,0,3,55,50,105
UCL122075,0,31,31,54,0,54,6,0,6,3,0,3,3,0,3,0,0,0,66,31,97
UCL122076,0,22,22,30,6,36,18,0,18,18,0,18,5,0,5,10,0,10,81,28,109
UCL122077,0,52,52,34,7,41,9,0,9,18,0,18,0,0,0,0,0,0,61,59,120
UCL122078,0,17,17,28,0,28,13,0,13,18,0,18,7,0,7,6,0,6,72,17,89
UCL122079,0,32,32,88,6,94,21,0,21,12,0,12,9,0,9,3,0,3,133,38,171
UCL122080,0,11,11,23,0,23,8,3,11,23,0,23,4,0,4,4,0,4,62,14,76
UCL122081,0,30,30,55,4,59,18,0,18,11,0,11,6,0,6,10,0,10,100,34,134
UCL122082,0,42,42,62,3,65,15,0,15,11,0,11,6,0,6,3,0,3,97,45,142
UCL122083,0,76,76,35,3,38,4,0,4,11,0,11,0,0,0,0,0,0,50,79,129
UCL122084,0,17,17,39,0,39,23,0,23,14,0,14,4,0,4,3,0,3,83,17,100
UCL122085,0,34,34,53,3,56,28,0,28,32,0,32,10,0,10,4,0,4,127,37,164
UCL122086,0,42,42,44,3,47,19,0,19,22,0,22,4,0,4,0,0,0,89,45,134
UCL122087,0,17,17,48,3,51,20,0,20,29,0,29,8,0,8,9,0,9,114,20,134
UCL122088,0,35,35,39,3,42,10,0,10,6,0,6,0,0,0,4,0,4,59,38,97
UCL122089,0,31,31,60,3,63,14,0,14,12,0,12,15,0,15,3,0,3,104,34,138
UCL122090,0,68,68,60,3,63,22,0,22,17,0,17,13,0,13,8,0,8,120,71,191
UCL122091,0,38,38,39,5,44,4,0,4,4,0,4,0,0,0,4,0,4,51,43,94
UCL122092,0,11,11,34,0,34,16,0,16,22,0,22,13,0,13,0,0,0,85,11,96
UCL122093,0,11,11,28,0,28,11,0,11,13,0,13,4,0,4,7,0,7,63,11,74
UCL122094,0,49,49,52,0,52,8,0,8,10,0,10,4,0,4,8,0,8,82,49,131
UCL122095,0,66,66,70,5,75,23,0,23,10,0,10,4,0,4,9,0,9,116,71,187
UCL122096,0,17,17,36,3,39,15,0,15,13,0,13,4,0,4,3,0,3,71,20,91
UCL122097,0,22,22,45,3,48,22,0,22,20,0,20,6,0,6,3,0,3,96,25,121
UCL122098,0,31,31,61,3,64,30,3,33,19,0,19,9,0,9,3,0,3,122,37,159
UCL122099,0,55,55,51,0,51,16,0,16,14,0,14,6,0,6,3,0,3,90,55,145
UCL122100,0,22,22,43,0,43,13,0,13,24,0,24,15,0,15,5,0,5,100,22,122
UCL122101,0,72,72,53,6,59,12,0,12,18,0,18,14,0,14,9,0,9,106,78,184
UCL122102,0,53,53,58,5,63,8,0,8,9,0,9,9,0,9,4,0,4,88,58,146
UCL122103,0,13,13,31,0,31,14,0,14,12,0,12,10,0,10,4,0,4,71,13,84
UCL122104,0,64,64,55,5,60,30,0,30,12,0,12,7,0,7,6,0,6,110,69,179
UCL122105,0,24,24,41,0,41,12,0,12,12,0,12,6,0,6,0,0,0,71,24,95
UCL122106,0,30,30,28,4,32,18,0,18,5,0,5,6,0,6,3,0,3,60,34,94
UCL122107,0,79,79,40,12,52,22,5,27,11,0,11,7,0,7,3,0,3,83,96,179
UCL122108,0,34,34,40,0,40,7,3,10,8,0,8,4,0,4,3,0,3,62,37,99
UCL122109,0,45,45,98,0,98,14,0,14,8,0,8,11,0,11,3,0,3,134,45,179
UCL122110,0,31,31,45,10,55,25,0,25,20,0,20,11,0,11,0,0,0,101,41,142
UCL122111,0,51,51,53,3,56,9,0,9,12,0,12,0,0,0,3,0,3,77,54,131
UCL122112,0,31,31,45,0,45,7,0,7,8,0,8,4,0,4,6,0,6,70,31,101
UCL122113,0,8,8,31,0,31,26,0,26,32,0,32,26,0,26,6,0,6,121,8,129
UCL122114,0,16,16,24,0,24,22,0,22,30,0,30,3,0,3,3,0,3,82,16,98
UCL122115,0,28,28,48,3,51,13,0,13,8,0,8,3,0,3,3,0,3,75,31,106
UCL122116,0,24,24,46,6,52,18,0,18,28,0,28,7,0,7,3,0,3,102,30,132
UCL122117,0,37,37,36,3,39,10,0,10,4,0,4,0,0,0,0,0,0,50,40,90
UCL122118,0,5,5,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,12,5,17
UCL122119,0,28,28,38,0,38,26,0,26,27,0,27,14,0,14,3,0,3,108,28,136
UCL122120,0,3,3,28,0,28,19,0,19,23,0,23,12,0,12,4,0,4,86,3,89
UCL122121,0,36,36,43,3,46,8,0,8,8,0,8,3,0,3,4,0,4,66,39,105
UCL122122,0,18,18,64,4,68,28,0,28,23,0,23,14,0,14,11,0,11,140,22,162
UCL122123,0,10,10,42,0,42,10,0,10,10,0,10,4,0,4,4,0,4,70,10,80
UCL122124,0,40,40,68,3,71,22,0,22,22,0,22,9,0,9,0,0,0,121,43,164
UCL122125,0,40,40,50,3,53,17,0,17,8,0,8,3,0,3,3,0,3,81,43,124
UCL122126,0,19,19,44,0,44,11,0,11,10,0,10,4,0,4,3,0,3,72,19,91
UCL122127,0,14,14,50,3,53,15,0,15,19,0,19,9,0,9,7,0,7,100,17,117
UCL122128,0,9,9,33,0,33,21,0,21,28,0,28,24,0,24,5,0,5,111,9,120
UCL122129,0,11,11,28,4,32,25,0,25,20,0,20,9,0,9,5,0,5,87,15,102
UCL122130,0,37,37,34,4,38,13,0,13,17,0,17,4,0,4,4,0,4,72,41,113
UCL122131,0,25,25,42,3,45,29,0,29,24,0,24,11,0,11,7,0,7,113,28,141
UCL122132,0,21,21,30,0,30,16,0,16,17,0,17,6,0,6,3,0,3,72,21,93
UCL122133,0,23,23,42,3,45,26,0,26,35,0,35,21,0,21,3,0,3,127,26,153
UCL122134,0,30,30,39,0,39,11,0,11,13,0,13,7,0,7,0,0,0,70,30,100
UCL122135,0,18,18,21,0,21,14,0,14,15,0,15,4,0,4,3,0,3,57,18,75
UCL122136,0,30,30,46,3,49,7,0,7,3,0,3,3,0,3,0,0,0,59,33,92
UCL122137,0,9,9,34,3,37,21,0,21,21,0,21,8,0,8,6,0,6,90,12,102
UCL122138,0,34,34,33,0,33,8,0,8,15,0,15,11,0,11,0,0,0,67,34,101
UCL122139,0,29,29,29,3,32,10,0,10,8,0,8,6,0,6,6,0,6,59,32,91
UCL122140,0,19,19,32,4,36,19,0,19,8,0,8,7,0,7,3,0,3,69,23,92
UCL122141,0,10,10,35,4,39,7,0,7,16,0,16,6,0,6,3,0,3,67,14,81
UCL122142,0,37,37,11,4,15,10,0,10,7,0,7,0,0,0,0,0,0,28,41,69
UCL122143,0,17,17,49,4,53,36,4,40,25,0,25,16,0,16,4,0,4,130,25,155
UCL122144,0,85,85,27,0,27,5,0,5,10,0,10,4,0,4,4,0,4,50,85,135
UCL122145,0,17,17,45,7,52,11,0,11,19,0,19,9,0,9,4,0,4,88,24,112
UCL122146,0,3,3,7,0,7,10,0,10,4,0,4,6,0,6,18,0,18,45,3,48
UCL122147,0,59,59,58,3,61,10,0,10,11,0,11,5,0,5,3,0,3,87,62,149
UCL122148,0,72,72,55,3,58,25,0,25,12,0,12,7,0,7,3,0,3,102,75,177
UCL122149,0,26,26,26,5,31,16,0,16,12,0,12,9,0,9,4,0,4,67,31,98
UCL122150,0,37,37,34,0,34,11,0,11,7,0,7,4,0,4,3,0,3,59,37,96
UCL122151,0,37,37,40,3,43,31,0,31,19,0,19,5,0,5,4,0,4,99,40,139
UCL122152,0,27,27,27,3,30,17,3,20,8,0,8,3,0,3,8,0,8,63,33,96
UCL122153,0,22,22,29,4,33,15,0,15,7,0,7,4,0,4,3,0,3,58,26,84
UCL122154,0,52,52,60,3,63,19,0,19,18,0,18,11,0,11,3,0,3,111,55,166
UCL122155,0,48,48,42,11,53,17,0,17,9,0,9,4,0,4,7,0,7,79,59,138
UCL122156,0,38,38,51,4,55,17,0,17,7,0,7,3,0,3,3,0,3,81,42,123
UCL122157,0,30,30,34,5,39,8,0,8,5,0,5,4,0,4,3,0,3,54,35,89
UCL122158,0,25,25,34,4,38,16,0,16,9,0,9,3,0,3,3,0,3,65,29,94
UCL122159,0,25,25,52,0,52,33,4,37,36,0,36,15,0,15,3,0,3,139,29,168
UCL122160,0,37,37,35,3,38,20,0,20,21,0,21,18,0,18,3,0,3,97,40,137
UCL122161,0,31,31,51,3,54,16,0,16,16,0,16,7,0,7,10,0,10,100,34,134
UCL122162,0,19,19,49,8,57,25,0,25,18,0,18,14,0,14,3,0,3,109,27,136
UCL122163,0,40,40,38,4,42,21,0,21,10,0,10,10,0,10,3,0,3,82,44,126
UCL122164,0,52,52,48,3,51,14,0,14,6,0,6,4,0,4,4,0,4,76,55,131
UCL122165,0,102,102,82,5,87,12,0,12,20,0,20,9,0,9,0,0,0,123,107,230
UCL122166,0,30,30,55,0,55,15,0,15,23,0,23,9,0,9,8,0,8,110,30,140
UCL122167,0,34,34,51,3,54,30,0,30,25,0,25,9,0,9,0,0,0,115,37,152
UCL122168,0,3,3,23,0,23,16,0,16,46,0,46,30,0,30,3,0,3,118,3,121
UCL122169,0,44,44,27,7,34,11,0,11,14,0,14,3,0,3,9,0,9,64,51,115
UCL131777,0,35848,35848,65851,3329,69180,25328,293,25621,26795,82,26877,14900,29,14929,7919,10,7929,140793,39591,180384
UCL179997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL199994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
